number,ID,year,month,day,time,Temp,Rain,CloudCover,generation,opticalflow
1,10000268,3,9,10,17,24.7,0,2,117.568,NaN
1,10000268,3,9,11,6.5,18.7,0,4,245.939,NaN
1,10000268,3,9,11,7,19.7,0,4,429.84,NaN
1,10000268,3,9,11,7.5,19.7,0,4,893.665,NaN
1,10000268,3,9,11,8,20.8,0,4,1001.3586,NaN
1,10000268,3,9,11,8.5,20.8,0,4,573.7352,NaN
1,10000268,3,9,11,9,21,0,4,430.688,NaN
1,10000268,3,9,11,9.5,21,0,4,491.8562,NaN
1,10000268,3,9,11,10,22,0,4,978.4654,NaN
1,10000268,3,9,11,10.5,22,0,4,310.1536,NaN
1,10000268,3,9,11,11,23.9,0,4,1193.409,NaN
1,10000268,3,9,11,11.5,23.9,0,4,636.525,NaN
1,10000268,3,9,11,12,24.1,0,4,658.9536,NaN
1,10000268,3,9,11,12.5,24.1,0,4,1108.4802,NaN
1,10000268,3,9,11,13,24,0,4,492.48,NaN
1,10000268,3,9,11,13.5,24,0,4,721.6248,NaN
1,10000268,3,9,11,14,23.6,0,4,1428.2632,NaN
1,10000268,3,9,11,14.5,23.6,0,4,574.548,NaN
1,10000268,3,9,11,15,24.4,0,4,512.694,NaN
1,10000268,3,9,11,15.5,24.4,0,4,282.978,NaN
1,10000268,3,9,11,16,24.4,0,4,117.438,NaN
1,10000268,3,9,11,16.5,24.4,0,4,117.3332,NaN
1,10000268,3,9,11,17,24,0,4,33.4,NaN
1,10000268,3,9,14,6.5,21.5,0,4,133.945,NaN
1,10000268,3,9,14,7,22.1,0,4,133.756,NaN
1,10000268,3,9,14,7.5,22.1,0,4,330.378,NaN
1,10000268,3,9,14,8,22.7,0,4,460.3236,NaN
1,10000268,3,9,14,8.5,22.7,0,4,450.5376,NaN
1,10000268,3,9,14,9,23.6,0,4,369.1632,NaN
1,10000268,3,9,14,9.5,23.6,0,4,370.9536,NaN
1,10000268,3,9,14,10,25.9,0,4,575.7856,NaN
1,10000268,3,9,14,10.5,25.9,0,4,1172.868,NaN
1,10000268,3,9,14,11,26.4,0,4,1907.77,NaN
1,10000268,3,9,14,11.5,26.4,0,4,2370.702,NaN
1,10000268,3,9,14,12,28.1,0,4,2289.136,NaN
1,10000268,3,9,14,12.5,28.1,0,4,1824.8616,NaN
1,10000268,3,9,14,13,30,0,4,1595.1484,NaN
1,10000268,3,9,14,13.5,30,0,4,1616.0946,NaN
1,10000268,3,9,14,14,29.4,0,4,1406.5326,1374.278858788
1,10000268,3,9,14,14.5,29.4,0,4,1279.278,NaN
1,10000268,3,9,14,15,29.5,0,4,1022.826,NaN
1,10000268,3,9,14,15.5,29.5,0,4,595.6434,572.281716276
1,10000268,3,9,14,16,29.3,0,4,330.7776,NaN
1,10000268,3,9,14,16.5,29.3,0,4,133.665,NaN
1,10000268,3,9,14,17,28.7,0,4,102.4296,NaN
1,10000268,3,9,17,6.5,15.2,0,1,491.3868,NaN
1,10000268,3,9,17,7,16.2,0,1,787.5868,NaN
1,10000268,3,9,17,7.5,16.2,0,1,1193.927,NaN
1,10000268,3,9,17,8,18.6,0,1,1678.9322,NaN
1,10000268,3,9,17,8.5,18.6,0,1,2117.3152,NaN
1,10000268,3,9,17,9,19.4,0,2,2199.5974,NaN
1,10000268,3,9,17,9.5,19.4,0,2,2465.6632,NaN
1,10000268,3,9,17,10,20.2,0,2,2585.4988,NaN
1,10000268,3,9,17,10.5,20.2,0,2,2730.3276,NaN
1,10000268,3,9,17,11,23,0,2,2689.687,NaN
1,10000268,3,9,17,11.5,23,0,2,2424.8224,NaN
1,10000268,3,9,17,12,22.9,0,1,2291.8896,NaN
1,10000268,3,9,17,12.5,22.9,0,1,1827.6258,NaN
1,10000268,3,9,17,13,24.1,0,1,2320.66,NaN
1,10000268,3,9,17,13.5,24.1,0,1,2156.3124,2216.678798724
1,10000268,3,9,17,14,24.1,0,1,1888.8826,NaN
1,10000268,3,9,17,14.5,24.1,0,1,1595.412,NaN
1,10000268,3,9,17,15,24.4,0,1,1194.291,NaN
1,10000268,3,9,17,15.5,24.4,0,1,809.0082,NaN
1,10000268,3,9,17,16,23.2,0,1,350.7504,NaN
1,10000268,3,9,17,16.5,23.2,0,1,149.745,NaN
1,10000268,3,9,17,17,22.1,0,1,87.3768,NaN
1,10000268,3,9,18,6.5,12.5,0,2,450.0552,NaN
1,10000268,3,9,18,7,14.4,0,2,809.0082,NaN
1,10000268,3,9,18,7.5,14.4,0,2,1000.535,NaN
1,10000268,3,9,18,8,16.6,0,2,1470.1808,NaN
1,10000268,3,9,18,8.5,16.6,0,2,2115.2322,NaN
1,10000268,3,9,18,9,18.7,0,3,2361.2,NaN
1,10000268,3,9,18,9.5,18.7,0,3,2412.2808,2502.521451114
1,10000268,3,9,18,10,21,0,3,2217.3282,NaN
1,10000268,3,9,18,10.5,21,0,3,2094.0884,NaN
1,10000268,3,9,18,11,22.5,0,3,2443.482,NaN
1,10000268,3,9,18,11.5,22.5,0,3,2187.2488,NaN
1,10000268,3,9,18,12,23.9,0,2,2134.9194,NaN
1,10000268,3,9,18,12.5,23.9,0,2,2155.4658,NaN
1,10000268,3,9,18,13,24.7,0,2,2156.9924,NaN
1,10000268,3,9,18,13.5,24.7,0,2,1992.1956,NaN
1,10000268,3,9,18,14,25.7,0,2,1574.3904,NaN
1,10000268,3,9,18,14.5,25.7,0,2,1447.992,NaN
1,10000268,3,9,18,15,25.9,0,2,1086.939,NaN
1,10000268,3,9,18,15.5,25.9,0,2,786.4608,NaN
1,10000268,3,9,18,16,24.5,0,2,409.9806,NaN
1,10000268,3,9,18,16.5,24.5,0,2,141.504,NaN
1,10000268,3,9,18,17,23.1,0,2,87.3768,NaN
1,10000268,3,9,19,6.5,11.2,0,3,410.2544,NaN
1,10000268,3,9,19,7,12.7,0,3,851.851,NaN
1,10000268,3,9,19,7.5,12.7,0,3,1000.535,NaN
1,10000268,3,9,19,8,15.1,0,3,1627.1904,NaN
1,10000268,3,9,19,8.5,15.1,0,3,2044.0776,NaN
1,10000268,3,9,19,9,17.2,0,3,2290.364,NaN
1,10000268,3,9,19,9.5,17.2,0,3,2442.816,NaN
1,10000268,3,9,19,10,20.1,0,3,2361.2746,NaN
1,10000268,3,9,19,10.5,20.1,0,3,2604.3656,NaN
1,10000268,3,9,19,11,21.5,0,3,2614.8066,NaN
1,10000268,3,9,19,11.5,21.5,0,3,2525.2282,NaN
1,10000268,3,9,19,12,22.6,0,2,1867.7364,NaN
1,10000268,3,9,19,12.5,22.6,0,2,1960.569,1997.831458404
1,10000268,3,9,19,13,25.2,0,2,2362.1876,NaN
1,10000268,3,9,19,13.5,25.2,0,2,2197.3416,NaN
1,10000268,3,9,19,14,23.6,0,2,1846.4358,NaN
1,10000268,3,9,19,14.5,23.6,0,2,958.23,NaN
1,10000268,3,9,19,15,23.8,0,2,679.896,NaN
1,10000268,3,9,19,15.5,23.8,0,2,532.6032,NaN
1,10000268,3,9,19,16,24.3,0,2,133.7922,NaN
1,10000268,3,9,19,16.5,24.3,0,2,117.585,NaN
1,10000268,3,9,19,17,22.7,0,2,45.9816,NaN
1,10000268,3,9,20,6.5,13,0,2,236.5086,NaN
1,10000268,3,9,20,7,14.4,0,2,410.122,NaN
1,10000268,3,9,20,7.5,14.4,0,2,594.949,NaN
1,10000268,3,9,20,8,16.2,0,2,722.601,NaN
1,10000268,3,9,20,8.5,16.2,0,2,830.137,NaN
1,10000268,3,9,20,9,19.9,0,2,2054.244,NaN
1,10000268,3,9,20,9.5,19.9,0,2,2524.2432,NaN
1,10000268,3,9,20,10,22.3,0,2,2566.1214,NaN
1,10000268,3,9,20,10.5,22.3,0,2,2545.8092,NaN
1,10000268,3,9,20,11,23.9,0,2,2586.7206,2610.083742498
1,10000268,3,9,20,11.5,23.9,0,2,2544.4628,NaN
1,10000268,3,9,20,12,24,0,2,2320.6752,NaN
1,10000268,3,9,20,12.5,24,0,2,2259.8748,NaN
1,10000268,3,9,20,13,25.3,0,2,2073.9372,NaN
1,10000268,3,9,20,13.5,25.3,0,2,1971.681,NaN
1,10000268,3,9,20,14,26.3,0,2,1701.7308,NaN
1,10000268,3,9,20,14.5,26.3,0,2,1385.748,NaN
1,10000268,3,9,20,15,25.4,0,2,958.713,NaN
1,10000268,3,9,20,15.5,25.4,0,2,680.272,NaN
1,10000268,3,9,20,16,24.8,0,2,311.4648,NaN
1,10000268,3,9,20,16.5,24.8,0,2,117.585,NaN
1,10000268,3,9,20,17,23.9,0,2,73.0296,NaN
1,10000268,3,9,21,6.5,16.3,0,4,430.1472,NaN
1,10000268,3,9,21,7,17,0,4,701.5704,NaN
1,10000268,3,9,21,7.5,17,0,4,872.814,NaN
1,10000268,3,9,21,8,18.3,0,4,1595.81,NaN
1,10000268,3,9,21,8.5,18.3,0,4,2011.7346,NaN
1,10000268,3,9,21,9,19.6,0,4,2177.0264,NaN
1,10000268,3,9,21,9.5,19.6,0,4,2259.6048,NaN
1,10000268,3,9,21,10,20.6,0,4,2463.8862,NaN
1,10000268,3,9,21,10.5,20.6,0,4,2503.9832,NaN
1,10000268,3,9,21,11,21.7,0,4,2575.4862,NaN
1,10000268,3,9,21,11.5,21.7,0,4,2544.4628,NaN
1,10000268,3,9,21,12,24.9,0,4,2391.924,NaN
1,10000268,3,9,21,12.5,24.9,0,4,2238.993,NaN
1,10000268,3,9,21,13,25.2,0,4,2012.8672,NaN
1,10000268,3,9,21,13.5,25.2,0,4,1406.3898,NaN
1,10000268,3,9,21,14,26.2,0,4,1616.8372,NaN
1,10000268,3,9,21,14.5,26.2,0,4,1343.16,NaN
1,10000268,3,9,21,15,25.3,0,4,722.534,NaN
1,10000268,3,9,21,15.5,25.3,0,4,830.4296,NaN
1,10000268,3,9,21,16,24.1,0,4,369.972,NaN
1,10000268,3,9,21,16.5,24.1,0,4,133.665,NaN
1,10000268,3,9,21,17,23.9,0,4,73.0296,NaN
1,10000268,3,9,23,6.5,11.6,0,2,491.5968,NaN
1,10000268,3,9,23,7,13.5,0,2,595.9858,NaN
1,10000268,3,9,23,7.5,13.5,0,2,1151.016,NaN
1,10000268,3,9,23,8,16.1,0,2,1637.805,NaN
1,10000268,3,9,23,8.5,16.1,0,2,2158.3562,NaN
1,10000268,3,9,23,9,18.5,0,1,1086.152,NaN
1,10000268,3,9,23,9.5,18.5,0,1,916.056,NaN
1,10000268,3,9,23,10,20,0,1,1065.1848,NaN
1,10000268,3,9,23,10.5,20,0,1,429.4136,NaN
1,10000268,3,9,23,11,21.8,0,1,786.408,NaN
1,10000268,3,9,23,11.5,21.8,0,1,1299.7094,NaN
1,10000268,3,9,23,12,22.4,0,2,1320.6474,NaN
1,10000268,3,9,23,12.5,22.4,0,2,1109.0556,NaN
1,10000268,3,9,23,13,22.1,0,2,1214.0716,NaN
1,10000268,3,9,23,13.5,22.1,0,2,1043.9652,NaN
1,10000268,3,9,23,14,21.1,0,2,702.3016,NaN
1,10000268,3,9,23,14.5,21.1,0,2,637.182,NaN
1,10000268,3,9,23,15,20.6,0,4,409.615,NaN
1,10000268,3,9,23,15.5,20.6,0,4,312.006,NaN
1,10000268,3,9,23,16,19.9,0,4,218.5416,NaN
1,10000268,3,9,23,16.5,19.9,0,4,117.585,NaN
1,10000268,3,9,23,17,18.9,0,4,33.3984,NaN
1,10000268,3,9,24,6.5,15,0,4,370.0242,283.265210592
1,10000268,3,9,24,7,15.9,0,4,616.9282,NaN
1,10000268,3,9,24,7.5,15.9,0,4,980.274,NaN
