number,ID,year,month,day,time,Temp,Rain,CloudCover,generation,opticalflow
1,10000268,2,8,22,9.5,24.7,0,2,2301.006,NaN
1,10000268,2,8,22,10,26.6,0,2,2649.0464,NaN
1,10000268,2,8,22,10.5,26.6,0,2,2730.3276,NaN
1,10000268,2,8,22,11,27.9,0,2,2584.5504,NaN
1,10000268,2,8,22,11.5,27.9,0,2,2249.6096,NaN
1,10000268,2,8,22,12,28.5,0,3,1151.6752,NaN
1,10000268,2,8,22,12.5,28.5,0,3,1194.6888,NaN
1,10000268,2,8,22,13,29.3,0,3,1000.5552,NaN
1,10000268,2,8,22,13.5,29.3,0,3,1236.0504,NaN
1,10000268,2,8,22,14,29,0,3,616.5484,NaN
1,10000268,2,8,22,14.5,29,0,3,218.7588,NaN
1,10000268,2,8,22,15,28.9,0,4,370.188,NaN
1,10000268,2,8,22,15.5,28.9,0,4,808.7654,NaN
1,10000268,2,8,22,16,28.7,0,4,369.9424,NaN
1,10000268,2,8,22,16.5,28.7,0,4,192.3408,NaN
1,10000268,2,8,22,17,27.8,0,4,117.6896,NaN
1,10000268,2,8,23,6.5,20.3,0,4,133.5656,NaN
1,10000268,2,8,23,7,21.1,0,4,273.2158,NaN
1,10000268,2,8,23,7.5,21.1,0,4,958.608,NaN
1,10000268,2,8,23,8,21.7,0,4,905.5494,NaN
1,10000268,2,8,23,8.5,21.7,0,4,1763.7716,NaN
1,10000268,2,8,23,9,22.9,0,3,743.0592,NaN
1,10000268,2,8,23,9.5,22.9,0,3,411.0786,NaN
1,10000268,2,8,23,10,24,0,3,1532.0096,NaN
1,10000268,2,8,23,10.5,24,0,3,2135.895,NaN
1,10000268,2,8,23,11,25.4,0,3,1501.7536,NaN
1,10000268,2,8,23,11.5,25.4,0,3,958.3796,NaN
1,10000268,2,8,23,12,25.8,0,4,1722.3016,NaN
1,10000268,2,8,23,12.5,25.8,0,4,1639.2876,NaN
1,10000268,2,8,23,13,26.4,0,4,892.944,NaN
1,10000268,2,8,23,13.5,26.4,0,4,390.5824,NaN
1,10000268,2,8,23,14,27.2,0,4,370.3726,NaN
1,10000268,2,8,23,14.5,27.2,0,4,321.2404,NaN
1,10000268,2,8,23,15,26.5,0,4,370.188,NaN
1,10000268,2,8,23,15.5,26.5,0,4,460.3548,NaN
1,10000268,2,8,23,16,26.4,0,4,184.0128,NaN
1,10000268,2,8,23,16.5,26.4,0,4,109.7568,NaN
1,10000268,2,8,23,17,25.5,0,4,117.6896,NaN
1,10000268,2,8,24,6.5,21.5,0,4,209.8888,NaN
1,10000268,2,8,24,7,21.9,0,4,330.6732,NaN
1,10000268,2,8,24,7.5,21.9,0,4,379.512,NaN
1,10000268,2,8,24,8,22.3,0,4,470.2286,NaN
1,10000268,2,8,24,8.5,22.3,0,4,659.7972,NaN
1,10000268,2,8,24,9,23.7,0,2,450.1224,NaN
1,10000268,2,8,24,9.5,23.7,0,2,1887.342,NaN
1,10000268,2,8,24,10,26.3,0,2,2443.6632,NaN
1,10000268,2,8,24,10.5,26.3,0,2,2746.959,NaN
1,10000268,2,8,24,11,27.4,0,2,2829.4336,NaN
1,10000268,2,8,24,11.5,27.4,0,2,2748.8852,NaN
1,10000268,2,8,24,12,29,0,2,2175.676,NaN
1,10000268,2,8,24,12.5,29,0,2,1639.2876,NaN
1,10000268,2,8,24,13,29.7,0,2,1563.7968,NaN
1,10000268,2,8,24,13.5,29.7,0,2,2093.4264,NaN
1,10000268,2,8,24,14,28.1,0,2,2135.7414,NaN
1,10000268,2,8,24,14.5,28.1,0,2,1824.9608,NaN
1,10000268,2,8,24,15,27.6,0,2,1595.412,NaN
1,10000268,2,8,24,15.5,27.6,0,2,1129.5044,NaN
1,10000268,2,8,24,16,26.2,0,2,765.7616,NaN
1,10000268,2,8,24,16.5,26.2,0,2,429.9696,NaN
1,10000268,2,8,24,17,26,0,2,166.4704,NaN
1,10000268,2,8,25,6.5,19.4,0,2,331.0104,NaN
1,10000268,2,8,25,7,21.1,0,2,273.2158,NaN
1,10000268,2,8,25,7.5,21.1,0,2,430.92,NaN
1,10000268,2,8,25,8,23.8,0,2,236.141,NaN
1,10000268,2,8,25,8.5,23.8,0,2,851.699,NaN
1,10000268,2,8,25,9,25.7,0,2,2012.452,NaN
1,10000268,2,8,25,9.5,25.7,0,2,1447.824,NaN
1,10000268,2,8,25,10,25.5,0,2,380.3052,NaN
1,10000268,2,8,25,10.5,25.5,0,2,554.484,NaN
1,10000268,2,8,25,11,25.2,0,2,1950.2144,NaN
1,10000268,2,8,25,11.5,25.2,0,2,2605.4152,NaN
1,10000268,2,8,25,12,25.5,2,2,2545.6712,NaN
1,10000268,2,8,25,12.5,25.5,2,2,2053.8828,NaN
1,10000268,2,8,25,13,26.5,0,2,2094.984,NaN
1,10000268,2,8,25,13.5,26.5,0,2,1193.1816,NaN
1,10000268,2,8,25,14,28.6,0,2,958.0896,NaN
1,10000268,2,8,25,14.5,28.6,0,2,808.028,NaN
1,10000268,2,8,25,15,27.7,0,2,512.694,NaN
1,10000268,2,8,25,15.5,27.7,0,2,1172.2696,NaN
1,10000268,2,8,25,16,25.7,0,2,765.7616,NaN
1,10000268,2,8,25,16.5,25.7,0,2,410.256,NaN
1,10000268,2,8,25,17,24.9,0,2,149.8944,NaN
1,10000268,2,8,26,6.5,18.4,0,2,744.1512,NaN
1,10000268,2,8,26,7,20.6,0,2,1022.5072,NaN
1,10000268,2,8,26,7.5,20.6,0,2,1300.32,NaN
1,10000268,2,8,26,8,22.2,0,2,1710.4822,NaN
1,10000268,2,8,26,8.5,22.2,0,2,2145.419,NaN
1,10000268,2,8,26,9,24,0,1,2383.9816,NaN
1,10000268,2,8,26,9.5,24,0,1,2587.9854,NaN
1,10000268,2,8,26,10,24.9,0,1,2627.0728,NaN
1,10000268,2,8,26,10.5,24.9,0,1,2809.197,NaN
1,10000268,2,8,26,11,26.8,0,1,2687.8144,NaN
1,10000268,2,8,26,11.5,26.8,0,1,2054.4904,NaN
1,10000268,2,8,26,12,27.2,0,2,2503.9816,NaN
1,10000268,2,8,26,12.5,27.2,0,2,2258.4528,NaN
1,10000268,2,8,26,13,28,0,2,2291.8896,NaN
1,10000268,2,8,26,13.5,28,0,2,2257.7568,NaN
1,10000268,2,8,26,14,26.7,0,2,2115.7812,NaN
1,10000268,2,8,26,14.5,26.7,0,2,1888.0264,NaN
1,10000268,2,8,26,15,28.4,0,2,1257.984,NaN
1,10000268,2,8,26,15.5,28.4,0,2,744.6176,NaN
1,10000268,2,8,26,16,28.5,0,2,511.7856,NaN
1,10000268,2,8,26,16.5,28.5,0,2,330.8688,NaN
1,10000268,2,8,26,17,26.3,0,2,183.52,NaN
1,10000268,2,8,27,6.5,20,0,10,117.8032,NaN
1,10000268,2,8,27,7,19.9,0,10,45.7314,NaN
1,10000268,2,8,27,7.5,19.9,0,10,175.392,NaN
1,10000268,2,8,27,8,20.2,0,10,872.695,NaN
1,10000268,2,8,27,8.5,20.2,0,10,659.7972,NaN
1,10000268,2,8,27,9,20.9,0,4,1343.0562,NaN
1,10000268,2,8,27,9.5,20.9,0,4,1066.739,NaN
1,10000268,2,8,27,10,23.2,0,4,1216.4372,NaN
1,10000268,2,8,27,10.5,23.2,0,4,1193.838,NaN
1,10000268,2,8,27,11,24.6,0,4,1363.0848,NaN
1,10000268,2,8,27,11.5,24.6,0,4,553.7942,NaN
1,10000268,2,8,27,12,24.3,0,2,1214.2096,NaN
1,10000268,2,8,27,12.5,24.3,0,2,1710.2052,NaN
1,10000268,2,8,27,13,24.4,0,2,617.314,NaN
1,10000268,2,8,27,13.5,24.4,0,2,1427.5616,NaN
1,10000268,2,8,27,14,24.2,0,2,1991.5844,NaN
1,10000268,2,8,27,14.5,24.2,0,2,1889.888,NaN
1,10000268,2,8,27,15,24.9,0,4,1596.2,NaN
1,10000268,2,8,27,15.5,24.9,0,4,637.8944,NaN
1,10000268,2,8,27,16,25.5,0,4,680.464,NaN
1,10000268,2,8,27,16.5,25.5,0,4,350.4112,NaN
1,10000268,2,8,27,17,24.9,0,4,133.6426,NaN
1,10000268,2,8,28,6.5,17.8,0,1,744.744,NaN
1,10000268,2,8,28,7,20.8,0,1,1088.087,NaN
1,10000268,2,8,28,7.5,20.8,0,1,1301.7004,NaN
1,10000268,2,8,28,8,22.8,0,1,1930.196,NaN
1,10000268,2,8,28,8.5,22.8,0,1,2158.3562,NaN
1,10000268,2,8,28,9,24.1,0,2,2475.8734,NaN
1,10000268,2,8,28,9.5,24.1,0,2,2689.687,NaN
1,10000268,2,8,28,10,24,0,2,2699.8972,NaN
1,10000268,2,8,28,10.5,24,0,2,2831.829,NaN
1,10000268,2,8,28,11,25.9,0,2,2953.3504,NaN
1,10000268,2,8,28,11.5,25.9,0,2,2504.9862,NaN
1,10000268,2,8,28,12,26.3,0,2,1743.1464,NaN
1,10000268,2,8,28,12.5,26.3,0,2,2135.7108,NaN
1,10000268,2,8,28,13,27,0,2,2404.402,NaN
1,10000268,2,8,28,13.5,27,0,2,2261.0588,NaN
1,10000268,2,8,28,14,26.5,0,2,2217.8,NaN
1,10000268,2,8,28,14.5,26.5,0,2,1972.7708,NaN
1,10000268,2,8,28,15,26.2,0,1,1597.7962,NaN
1,10000268,2,8,28,15.5,26.2,0,1,1173.7726,NaN
1,10000268,2,8,28,16,25.7,0,1,851.0592,NaN
1,10000268,2,8,28,16.5,25.7,0,1,450.8504,NaN
1,10000268,2,8,28,17,24.7,0,1,133.6426,NaN
1,10000268,2,8,29,6.5,15,0,4,218.707,NaN
1,10000268,2,8,29,7,15.9,0,4,491.928,NaN
1,10000268,2,8,29,7.5,15.9,0,4,744.4618,NaN
1,10000268,2,8,29,8,17.6,0,4,1700.2152,NaN
1,10000268,2,8,29,8.5,17.6,0,4,1847.6984,NaN
1,10000268,2,8,29,9,19.5,0,4,1742.784,NaN
1,10000268,2,8,29,9.5,19.5,0,4,1511.29,NaN
1,10000268,2,8,29,10,21.1,0,4,2022.927,NaN
1,10000268,2,8,29,10.5,21.1,0,4,873.248,NaN
1,10000268,2,8,29,11,22.8,0,4,765.696,NaN
1,10000268,2,8,29,11.5,22.8,0,4,1773.2892,NaN
1,10000268,2,8,29,12,23.8,0,4,1847.3704,NaN
1,10000268,2,8,29,12.5,23.8,0,4,1658.3808,NaN
1,10000268,2,8,29,13,24.1,0,4,1344.06,NaN
1,10000268,2,8,29,13.5,24.1,0,4,1064.5752,NaN
1,10000268,2,8,29,14,23.9,0,4,935.9116,NaN
1,10000268,2,8,29,14.5,23.9,0,4,744.9312,NaN
1,10000268,2,8,29,15,24.1,0,4,574.938,NaN
1,10000268,2,8,29,15.5,24.1,0,4,330.738,NaN
1,10000268,2,8,29,16,23.5,0,4,133.2176,NaN
1,10000268,2,8,29,16.5,23.5,0,4,133.4144,NaN
1,10000268,2,8,29,17,22.7,0,4,87.4866,NaN
1,10000268,2,8,30,6.5,21,9.5,10,102.12,NaN
1,10000268,2,8,30,7,21.6,0,10,117.012,NaN
1,10000268,2,8,30,7.5,21.6,0,10,273.5392,NaN
1,10000268,2,8,30,8,22.2,0,10,431.214,NaN
1,10000268,2,8,30,8.5,22.2,0,10,722.816,NaN
1,10000268,2,8,30,9,23.3,0,4,638.52,NaN
1,10000268,2,8,30,9.5,23.3,0,4,744.6538,NaN
1,10000268,2,8,30,10,23.6,0,4,350.0668,NaN
