use_data1,use_data2,use_data3,use_data4,use_data5,use_data6,use_data7,use_data8,use_data9,use_data10,use_data11
12,6910000065,4,2,22,17,6.7,0,1,273.43,218.9365702
12,6910000065,4,2,23,6.5,0.8,0,1,149.9498,150.23758078
12,6910000065,4,2,23,7,0.4,0,1,637.5782,756.160160086
12,6910000065,4,2,23,7.5,0.4,0,1,1785.9842,1673.756075222
12,6910000065,4,2,23,8,1.7,0,1,4345.5412,4240.923619676
12,6910000065,4,2,23,8.5,1.7,0,1,6005.7998,6007.45154494
12,6910000065,4,2,23,9,3.4,0,1,7085.2,6982.475015244
12,6910000065,4,2,23,9.5,3.4,0,1,7865.9648,7925.628856654
12,6910000065,4,2,23,10,5.7,0,1,8394.9764,8338.564598014
12,6910000065,4,2,23,10.5,5.7,0,1,8540.9324,8394.68621076
12,6910000065,4,2,23,11,7.5,0,1,8872.1736,8914.557473064
12,6910000065,4,2,23,11.5,7.5,0,1,8970.9628,8991.05200137
12,6910000065,4,2,23,12,8.5,0,1,8817.9648,8703.863045928
12,6910000065,4,2,23,12.5,8.5,0,1,8431.9312,8366.364795824
12,6910000065,4,2,23,13,10,0,1,7951.5312,7958.95140956
12,6910000065,4,2,23,13.5,10,0,1,7248.5568,7143.286440348
12,6910000065,4,2,23,14,10.1,0,1,6372.156,6370.05318852
12,6910000065,4,2,23,14.5,10.1,0,1,5266.2232,5190.84240542
12,6910000065,4,2,23,15,10.8,0,1,3796.3766,3642.190857776
12,6910000065,4,2,23,15.5,10.8,0,1,2238.5216,2373.938141918
12,6910000065,4,2,23,16,9.8,0,1,1205.2848,1389.61412376
12,6910000065,4,2,23,16.5,9.8,0,1,553.6488,828.56573468
12,6910000065,4,2,23,17,8.3,0,1,273.43,251.5377216
12,6910000065,4,2,24,6.5,-0.1,0,1,166.5664,158.409560192
12,6910000065,4,2,24,7,0,0,1,766.1654,758.74036941
12,6910000065,4,2,24,7.5,0,0,1,1889.888,1870.88016352
12,6910000065,4,2,24,8,1.5,0,1,4199.0202,4491.53941956
12,6910000065,4,2,24,8.5,1.5,0,1,5720.64,5624.5366416
12,6910000065,4,2,24,9,3.7,0,1,6681.3436,6737.995867272
12,6910000065,4,2,24,9.5,3.7,0,1,7374.342,7509.128795784
12,6910000065,4,2,24,10,5.7,0,1,7772.5032,7819.091870182
12,6910000065,4,2,24,10.5,5.7,0,1,8128.5996,7978.815459024
12,6910000065,4,2,24,11,7.1,0,1,8420.4336,8492.839571376
12,6910000065,4,2,24,11.5,7.1,0,1,8450.245,8433.419694342
12,6910000065,4,2,24,12,8.8,0,1,8266.842,8304.6368271
12,6910000065,4,2,24,12.5,8.8,0,1,7906.5504,7930.97500888
12,6910000065,4,2,24,13,10.1,0,1,7504.3592,7255.38358688
12,6910000065,4,2,24,13.5,10.1,0,1,6743.5344,6767.855610372
12,6910000065,4,2,24,14,11.9,0,1,5969.0196,5976.52541457
12,6910000065,4,2,24,14.5,11.9,0,1,4893.154,4932.859809024
12,6910000065,4,2,24,15,11.4,0,1,3594.5632,3529.340993076
12,6910000065,4,2,24,15.5,11.4,0,1,2289.1778,2213.62516319
12,6910000065,4,2,24,16,10.6,0,1,1343.112,1247.799062496
12,6910000065,4,2,24,16.5,10.6,0,1,680.1168,885.293246488
12,6910000065,4,2,24,17,9.4,0,1,330.78,319.6726851
12,6910000065,4,2,25,6.5,3.3,0,2,183.6,181.147045248
12,6910000065,4,2,25,7,3.4,0,1,595.6528,766.387391896
12,6910000065,4,2,25,7.5,3.4,0,1,894.1386,1045.788230478
12,6910000065,4,2,25,8,4.9,0,2,2969.2752,2045.023184592
12,6910000065,4,2,25,8.5,4.9,0,2,3896.58,4842.1980348
12,6910000065,4,2,25,9,7,0,1,5887.8012,4644.722273448
12,6910000065,4,2,25,9.5,7,0,1,5923.2618,7138.316748304
12,6910000065,4,2,25,10,8.4,0,2,5417.1992,7008.029731256
12,6910000065,4,2,25,10.5,8.4,0,2,7389.636,6063.00128598
12,6910000065,4,2,25,11,10.7,0,2,7426.6056,7554.356949216
12,6910000065,4,2,25,11.5,10.7,0,2,6924.6332,7669.22448271
12,6910000065,4,2,25,12,11.5,0,2,7164.5964,7143.53537772
12,6910000065,4,2,25,12.5,11.5,0,2,7872.0992,6372.02031256
12,6910000065,4,2,25,13,12.1,0,2,7203.5344,7017.935498792
12,6910000065,4,2,25,13.5,12.1,0,2,5518.1124,6564.29563746
12,6910000065,4,2,25,14,12,0,1,5487.8568,5634.216510372
12,6910000065,4,2,25,14.5,12,0,1,2849.3836,4870.459876156
12,6910000065,4,2,25,15,12.3,0,2,3091.9336,2144.81893483
12,6910000065,4,2,25,15.5,12.3,0,2,2402.5512,1690.430513506
12,6910000065,4,2,25,16,11.7,0,1,1406.4,1219.982270688
12,6910000065,4,2,25,16.5,11.7,0,1,658.5704,886.2015584
12,6910000065,4,2,25,17,11.1,0,1,330.78,313.6620573
12,6910000065,4,2,26,6.5,2.5,0,1,183.7836,183.72829968
12,6910000065,4,2,26,7,2.2,0,2,830.4296,813.558074576
12,6910000065,4,2,26,7.5,2.2,0,2,1993.3914,1792.431001518
12,6910000065,4,2,26,8,4.3,0,2,4199.0202,4411.905784032
12,6910000065,4,2,26,8.5,4.3,0,2,5429.76,6067.683474
12,6910000065,4,2,26,9,6.9,0,2,6242.0612,6861.913252044
12,6910000065,4,2,26,9.5,6.9,0,2,6843.0722,7197.581638962
12,6910000065,4,2,26,10,8.8,0,2,7545.3846,6533.023544702
12,6910000065,4,2,26,10.5,8.8,0,2,8008.3032,7979.171450442
12,6910000065,4,2,26,11,11.3,0,3,7869.3108,8164.782098412
12,6910000065,4,2,26,11.5,11.3,0,3,8030.0166,8170.314601748
12,6910000065,4,2,26,12,12.8,0,2,7851.2412,7606.623718956
12,6910000065,4,2,26,12.5,12.8,0,2,7725.6816,7590.75605904
12,6910000065,4,2,26,13,14.5,0,3,7162.8824,7051.695846536
12,6910000065,4,2,26,13.5,14.5,0,3,6089.976,6113.32734456
12,6910000065,4,2,26,14,15.6,0,4,4772.6148,5145.540808404
12,6910000065,4,2,26,14.5,15.6,0,4,3746.9124,3477.332650148
12,6910000065,4,2,26,15,14.2,0,3,2749.2316,2289.587721108
12,6910000065,4,2,26,15.5,14.2,0,3,1908.0502,777.84295701
12,6910000065,4,2,26,16,14.1,0,4,1215.1296,604.484938704
12,6910000065,4,2,26,16.5,14.1,0,4,595.8048,672.125212136
12,6910000065,4,2,26,17,13.5,0,4,273.43,176.8491442
12,6910000065,4,2,28,6.5,9.9,0,3,183.6272,292.50929912
12,6910000065,4,2,28,7,9.6,0,2,765.3656,698.405983872
12,6910000065,4,2,28,7.5,9.6,0,2,2117.3152,1838.975228224
12,6910000065,4,2,28,8,11.9,0,3,4476.2718,4474.8833061
12,6910000065,4,2,28,8.5,11.9,0,3,6066.06,6067.498038
12,6910000065,4,2,28,9,13.8,0,2,7092.2852,7072.832216584
12,6910000065,4,2,28,9.5,13.8,0,2,6621.049,7769.22929176
12,6910000065,4,2,28,10,14.5,0,3,8411.8,8134.963708454
12,6910000065,4,2,28,10.5,14.5,0,3,8601.1926,8309.354650638
12,6910000065,4,2,28,11,15.9,0,3,8754.7212,8966.18340444
12,6910000065,4,2,28,11.5,15.9,0,3,7628.059,8623.466983348
12,6910000065,4,2,28,12,16.7,0,3,7092.318,8020.726910508
12,6910000065,4,2,28,12.5,16.7,0,3,8207.9984,7929.042210432
12,6910000065,4,2,28,13,17.6,0,3,6626.276,7678.13999568
12,6910000065,4,2,28,13.5,17.6,0,3,6208.8048,5942.348891784
12,6910000065,4,2,28,14,17.3,0,3,4876.65,5124.098958618
12,6910000065,4,2,28,14.5,17.3,0,3,4001.032,3809.238638184
12,6910000065,4,2,28,15,16.8,0,3,3396.5576,2821.801756662
12,6910000065,4,2,28,15.5,16.8,0,3,2414.6122,2061.055515316
12,6910000065,4,2,28,16,15.9,0,3,1407.8064,1351.513046016
12,6910000065,4,2,28,16.5,15.9,0,3,872.1608,902.026002736
12,6910000065,4,2,28,17,14.3,0,4,292.3,360.045372
14,6910000067,4,2,13,6.5,1,0,1,46.046,45.99999724
14,6910000067,4,2,13,7,1.3,0,2,481.6812,481.76642052
14,6910000067,4,2,13,7.5,1.3,0,2,1553.937,1393.15628067
14,6910000067,4,2,13,8,2.2,0,3,3554.558,3215.9594336
14,6910000067,4,2,13,8.5,2.2,0,3,5448.6544,5382.308261392
14,6910000067,4,2,13,9,5.1,0,2,6509.3184,6747.68950072
14,6910000067,4,2,13,9.5,5.1,0,2,6843.6998,7213.924405752
14,6910000067,4,2,13,10,7.1,0,3,7519.3052,7354.032658148
14,6910000067,4,2,13,10.5,7.1,0,3,7346.7056,7950.130354192
14,6910000067,4,2,13,11,8.4,0,3,7738.325,7818.216528556
14,6910000067,4,2,13,11.5,8.4,0,3,8237.596,7616.973238876
14,6910000067,4,2,13,12,9.4,0,3,8265.0438,8125.917107568
14,6910000067,4,2,13,12.5,9.4,0,3,6463.284,8160.23719604
14,6910000067,4,2,13,13,9.5,0,3,4603.3652,6097.129699486
14,6910000067,4,2,13,13.5,9.5,0,3,4544.0824,3836.401768056
14,6910000067,4,2,13,14,9.2,0,4,3776.4072,3803.13638802
14,6910000067,4,2,13,14.5,9.2,0,4,2911.157,2682.73920341
14,6910000067,4,2,13,15,8.4,0,3,2217.7872,1964.528339136
14,6910000067,4,2,13,15.5,8.4,0,3,1575.3104,600.99233163
14,6910000067,4,2,13,16,7.8,0,4,1002.2012,868.697177188
14,6910000067,4,2,13,16.5,7.8,0,4,533.062,535.050160448
14,6910000067,4,2,13,17,6.7,0,4,292.2336,151.321455888
14,6910000067,4,2,16,6.5,3.9,0,1,59.2,59.20434528
14,6910000067,4,2,16,7,3.9,0,1,512.0208,526.04241768
14,6910000067,4,2,16,7.5,3.9,0,1,1618.617,1351.90070862
14,6910000067,4,2,16,8,5,0,1,3821.818,3000.19887022
14,6910000067,4,2,16,8.5,5,0,1,5814.6088,5814.13422104
14,6910000067,4,2,16,9,6.3,0,1,6961.3544,6964.75301528
14,6910000067,4,2,16,9.5,6.3,0,1,7698.2,7543.684577934
14,6910000067,4,2,16,10,7.7,0,1,8128.3202,8116.338114082
14,6910000067,4,2,16,10.5,7.7,0,1,8565.4348,8299.923143096
14,6910000067,4,2,16,11,8.1,0,1,8799.581,8844.1272206
14,6910000067,4,2,16,11.5,8.1,0,1,8772.1634,8843.80770036
14,6910000067,4,2,16,12,9.2,0,1,8591.1826,8597.93195664
14,6910000067,4,2,16,12.5,9.2,0,1,8490.482,8509.7921212
14,6910000067,4,2,16,13,10.3,0,1,7859.404,7196.604902268
14,6910000067,4,2,16,13.5,10.3,0,1,7054.905,7040.779198882
14,6910000067,4,2,16,14,11,0,1,5929.9466,5363.26553811
14,6910000067,4,2,16,14.5,11,0,1,4604.237,4468.23146033
14,6910000067,4,2,16,15,10,0,1,3071.2704,3090.892613328
14,6910000067,4,2,16,15.5,10,0,1,1679.8664,1700.749997216
14,6910000067,4,2,16,16,9.1,0,1,786.2696,1139.212565912
14,6910000067,4,2,16,16.5,9.1,0,1,491.37,558.593114676
14,6910000067,4,2,16,17,7.9,0,2,255.0912,332.010720672
14,6910000067,4,2,17,6.5,1.1,0,2,59.2592,59.2
14,6910000067,4,2,17,7,1.3,0,3,491.2416,495.674320176
14,6910000067,4,2,17,7.5,1.3,0,3,1299.6308,1884.176700848
14,6910000067,4,2,17,8,2.5,0,3,2786.9952,3444.73814154
14,6910000067,4,2,17,8.5,2.5,0,3,3836.3218,5025.850871348
14,6910000067,4,2,17,9,4.7,0,3,5203.9824,4932.51113237
14,6910000067,4,2,17,9.5,4.7,0,3,6581.961,5914.200348392
14,6910000067,4,2,17,10,7.5,0,3,6454.8764,6545.063835136
14,6910000067,4,2,17,10.5,7.5,0,3,7664.2618,6826.402296896
14,6910000067,4,2,17,11,9.1,0,3,8039.0142,7972.643426636
14,6910000067,4,2,17,11.5,9.1,0,3,7942.296,7940.44528512
14,6910000067,4,2,17,12,10.1,0,3,7464.1672,7844.637911684
14,6910000067,4,2,17,12.5,10.1,0,3,7397.2696,7233.148134958
14,6910000067,4,2,17,13,11.2,0,3,7474.4536,7073.904528604
14,6910000067,4,2,17,13.5,11.2,0,3,6794.4162,6829.029662312
14,6910000067,4,2,17,14,11.5,0,3,5399.275,5741.780261894
14,6910000067,4,2,17,14.5,11.5,0,3,4707.703,4052.42121784
14,6910000067,4,2,17,15,10.9,0,3,2890.4208,2824.715221344
14,6910000067,4,2,17,15.5,10.9,0,3,1364.4558,1660.035455166
14,6910000067,4,2,17,16,10.4,0,3,1001.544,1089.62219688
14,6910000067,4,2,17,16.5,10.4,0,3,596.1956,494.539122084
14,6910000067,4,2,17,17,8.8,0,4,311.5056,348.52740984
14,6910000067,4,2,18,6.5,1.7,0,3,59.1698,87.399989512
14,6910000067,4,2,18,7,1.9,0,3,533.3328,409.30346016
14,6910000067,4,2,18,7.5,1.9,0,3,1470.4014,2265.66966054
14,6910000067,4,2,18,8,2.6,0,2,2604.8904,4035.96176256
14,6910000067,4,2,18,8.5,2.6,0,2,3658.4398,4829.132472016
14,6910000067,4,2,18,9,3.4,0,3,2643.9588,3844.554890844
14,6910000067,4,2,18,9.5,3.4,0,3,4418.7668,3142.947347244
14,6910000067,4,2,18,10,4.5,0,2,5859.1672,3394.300345516
14,6910000067,4,2,18,10.5,4.5,0,2,8591.1826,5908.42276375
14,6910000067,4,2,18,11,5.8,0,2,8852.6438,8046.719095436
14,6910000067,4,2,18,11.5,5.8,0,2,8892.884,5411.83678512
14,6910000067,4,2,18,12,7.4,0,2,8843.8,8703.184995008
14,6910000067,4,2,18,12.5,7.4,0,2,8275.0562,6661.68655975
14,6910000067,4,2,18,13,8,0,2,6913.0676,6500.119837606
14,6910000067,4,2,18,13.5,8,0,2,7243.0358,6142.604916448
14,6910000067,4,2,18,14,8.2,0,3,6176.7706,6140.595519206
14,6910000067,4,2,18,14.5,8.2,0,3,4868.864,4837.52364288
14,6910000067,4,2,18,15,8.2,0,2,3175.9728,3169.039089792
14,6910000067,4,2,18,15.5,8.2,0,2,1575.3104,1746.01741286
14,6910000067,4,2,18,16,6.6,0,3,680.3592,1133.0006792
14,6910000067,4,2,18,16.5,6.6,0,3,491.3868,766.04997768
14,6910000067,4,2,18,17,4.8,0,4,292.2336,258.698596032
14,6910000067,4,2,19,6.5,1,0,3,80.2332,87.40267444
14,6910000067,4,2,19,7,1,0,3,574.769,525.421932024
14,6910000067,4,2,19,7.5,1,0,3,1237.5324,2021.663179432
14,6910000067,4,2,19,8,1.5,0,3,2482.1676,3192.710680248
14,6910000067,4,2,19,8.5,1.5,0,3,3053.641,3549.71150279
14,6910000067,4,2,19,9,2.8,0,3,4238.7276,4363.623667222
14,6910000067,4,2,19,9.5,2.8,0,3,5927.614,4699.779352394
14,6910000067,4,2,19,10,4.2,0,3,6112.1396,6457.078402336
14,6910000067,4,2,19,10.5,4.2,0,3,6451.95,5745.831128722
14,6910000067,4,2,19,11,6.3,0,3,5989.9594,7514.42154206
14,6910000067,4,2,19,11.5,6.3,0,3,5105.6082,6946.58291195
14,6910000067,4,2,19,12,6.3,0,3,6172.9724,4728.000013716
14,6910000067,4,2,19,12.5,6.3,0,3,7133.0814,6795.378231362
14,6910000067,4,2,19,13,7.7,0,3,7338.117,6574.01652035
14,6910000067,4,2,19,13.5,7.7,0,3,6191.876,5522.13708032
14,6910000067,4,2,19,14,8.6,0,3,5589.63,5546.54086704
14,6910000067,4,2,19,14.5,8.6,0,3,4745.3392,4390.65824239
14,6910000067,4,2,19,15,8.7,0,3,2969.3366,3084.78257368
14,6910000067,4,2,19,15.5,8.7,0,3,1744.3426,1426.533171692
14,6910000067,4,2,19,16,8.2,0,3,1151.2,929.24426544
14,6910000067,4,2,19,16.5,8.2,0,3,595.4812,607.526935082
14,6910000067,4,2,19,17,6.8,0,3,311.5056,281.25404376
14,6910000067,4,2,20,6.5,0.8,0,3,87.4874,87.399994756
14,6910000067,4,2,20,7,0.3,0,4,680.8802,680.86394322
14,6910000067,4,2,20,7.5,0.3,0,4,1658.9144,2076.828936234
14,6910000067,4,2,20,8,1.5,0,3,2644.4784,3902.536069644
14,6910000067,4,2,20,8.5,1.5,0,3,3213.7348,4110.920555866
14,6910000067,4,2,20,9,2.5,0,4,4665.3982,5174.285986348
14,6910000067,4,2,20,9.5,2.5,0,4,5765.9518,5229.403888112
14,6910000067,4,2,20,10,4.7,0,3,7377.0016,6297.480563296
14,6910000067,4,2,20,10.5,4.7,0,3,7011.119,8133.65592906
14,6910000067,4,2,20,11,5.4,0,3,8582.0488,7553.44656442
14,6910000067,4,2,20,11.5,5.4,0,3,7176.6662,8332.351411802
14,6910000067,4,2,20,12,6.7,0,3,5987.2526,6705.118703584
14,6910000067,4,2,20,12.5,6.7,0,3,6996.7262,5459.627352202
14,6910000067,4,2,20,13,8.1,0,3,6616.335,6446.415968688
14,6910000067,4,2,20,13.5,8.1,0,3,4503.844,6071.225368
14,6910000067,4,2,20,14,9.2,0,2,5705.946,4309.8393006
14,6910000067,4,2,20,14.5,9.2,0,2,4142.2026,4226.955903338
14,6910000067,4,2,20,15,9.6,0,3,2769.6348,2529.329662762
14,6910000067,4,2,20,15.5,9.6,0,3,1806.805,1397.12322945
14,6910000067,4,2,20,16,9,0,2,1152.3512,1002.927316456
14,6910000067,4,2,20,16.5,9,0,2,766.1654,579.268543124
14,6910000067,4,2,20,17,7.8,0,2,350.7504,350.61223728
14,6910000067,4,2,21,6.5,0.7,0,1,102.5024,100.41143808
14,6910000067,4,2,21,7,0.7,0,1,659.3384,787.67799012
14,6910000067,4,2,21,7.5,0.7,0,1,2217.8,2137.151211104
14,6910000067,4,2,21,8,2.5,0,1,3962.7588,3953.941998168
14,6910000067,4,2,21,8.5,2.5,0,1,5935.3294,5913.63817245
14,6910000067,4,2,21,9,4.7,0,1,7001.5946,6937.17888049
14,6910000067,4,2,21,9.5,4.7,0,1,7705.8982,7425.351696634
14,6910000067,4,2,21,10,6.3,0,1,8127.7584,8130.1922393
14,6910000067,4,2,21,10.5,6.3,0,1,8611.2026,8610.22448438
14,6910000067,4,2,21,11,6.5,0,1,8582.0488,9723.96029188
14,6910000067,4,2,21,11.5,6.5,0,1,7996.0848,8441.4658229
14,6910000067,4,2,21,12,8.9,0,1,8852.6438,8681.2642217
14,6910000067,4,2,21,12.5,8.9,0,1,8479.589,8550.47921626
14,6910000067,4,2,21,13,8.9,0,1,7434.3546,7247.936835138
14,6910000067,4,2,21,13.5,8.9,0,1,7283.276,6978.1809508
14,6910000067,4,2,21,14,8.9,0,1,6468.462,6347.02396032
14,6910000067,4,2,21,14.5,8.9,0,1,4989.5846,5007.33525906
14,6910000067,4,2,21,15,8.4,0,1,3277.0738,3277.68665536
14,6910000067,4,2,21,15.5,8.4,0,1,1637.7348,1963.94299556
14,6910000067,4,2,21,16,7.1,0,1,659.0872,1196.084697154
14,6910000067,4,2,21,16.5,7.1,0,1,410.182,739.00229833
14,6910000067,4,2,21,17,6,0,1,292.5,321.0785175
14,6910000067,4,2,22,6.5,0.3,0,1,117.7176,117.66893712
14,6910000067,4,2,22,7,0.8,0,1,701.0388,788.02961104
14,6910000067,4,2,22,7.5,0.8,0,1,2220.0178,2141.657226254
14,6910000067,4,2,22,8,2.1,0,1,4144.14,3827.1469068
14,6910000067,4,2,22,8.5,2.1,0,1,6035.8298,6012.84510687
14,6910000067,4,2,22,9,3.8,0,1,7062.055,6312.80687445
14,6910000067,4,2,22,9.5,3.8,0,1,7746.1384,7746.1384
14,6910000067,4,2,22,10,5.8,0,1,8168.5604,8166.45828096
14,6910000067,4,2,22,10.5,5.8,0,1,8651.4428,8650.89916788
14,6910000067,4,2,22,11,6.6,0,1,9145.1244,9724.5534629
14,6910000067,4,2,22,11.5,6.6,0,1,9013.6046,9011.4750121
14,6910000067,4,2,22,12,8.4,0,1,8892.884,8868.10679052
14,6910000067,4,2,22,12.5,8.4,0,1,8530.7222,8538.26179034
14,6910000067,4,2,22,13,8.6,0,1,8027.8198,8029.00031456
14,6910000067,4,2,22,13.5,8.6,0,1,7558.3088,7949.77203216
14,6910000067,4,2,22,14,8.5,0,1,6632.2204,6900.59505992
14,6910000067,4,2,22,14.5,8.5,0,1,5086.6344,5463.55730136
14,6910000067,4,2,22,15,8.4,0,1,3373.1218,3861.610967144
14,6910000067,4,2,22,15.5,8.4,0,1,1448.538,1951.265863976
14,6910000067,4,2,22,16,7.6,0,1,596.1972,1167.556761758
14,6910000067,4,2,22,16.5,7.6,0,1,389.758,849.24861647
14,6910000067,4,2,22,17,6.7,0,1,255.06,339.4652547
14,6910000067,4,2,23,6.5,0.8,0,1,149.9498,147.746917598
14,6910000067,4,2,23,7,0.4,0,1,744.3128,772.8651819
14,6910000067,4,2,23,7.5,0.4,0,1,2363.5612,2187.225981192
14,6910000067,4,2,23,8,1.7,0,1,4365.5612,4384.18657684
14,6910000067,4,2,23,8.5,1.7,0,1,6130.0596,6217.0076946
14,6910000067,4,2,23,9,3.4,0,1,7155.4,7155.99890698
14,6910000067,4,2,23,9.5,3.4,0,1,7919.2,7885.913068256
14,6910000067,4,2,23,10,5.7,0,1,8419.69,8358.0963713
14,6910000067,4,2,23,10.5,5.7,0,1,8839.58,8844.1779142
14,6910000067,4,2,23,11,7.5,0,1,9067.4588,9653.779325752
14,6910000067,4,2,23,11.5,7.5,0,1,8980.7828,9122.09066175
14,6910000067,4,2,23,12,8.5,0,1,8887.5402,8861.598487676
14,6910000067,4,2,23,12.5,8.5,0,1,8593.6656,8502.214849908
14,6910000067,4,2,23,13,10,0,1,8176.682,8132.758109476
14,6910000067,4,2,23,13.5,10,0,1,7439.2178,7749.349977348
14,6910000067,4,2,23,14,10.1,0,1,6515.019,6648.290987026
14,6910000067,4,2,23,14.5,10.1,0,1,5064.6856,5289.830793456
14,6910000067,4,2,23,15,10.8,0,1,3334.0358,3847.797662056
14,6910000067,4,2,23,15.5,10.8,0,1,1511.6036,1894.416482504
14,6910000067,4,2,23,16,9.8,0,1,616.322,1208.047632954
14,6910000067,4,2,23,16.5,9.8,0,1,389.758,797.5043529
14,6910000067,4,2,23,17,8.3,0,1,255.06,336.8518452
14,6910000067,4,2,24,6.5,-0.1,0,1,166.5664,154.081609344
14,6910000067,4,2,24,7,0,0,1,787.5868,770.84833812
14,6910000067,4,2,24,7.5,0,0,1,2217.046,2379.80429498
14,6910000067,4,2,24,8,1.5,0,1,4099.5968,4159.841729664
14,6910000067,4,2,24,8.5,1.5,0,1,5769.8332,5691.14112184
14,6910000067,4,2,24,9,3.7,0,1,6811.9408,6966.848197708
14,6910000067,4,2,24,9.5,3.7,0,1,7396.5328,7279.162495184
14,6910000067,4,2,24,10,5.7,0,1,7861.198,7994.19516938
14,6910000067,4,2,24,10.5,5.7,0,1,8377.612,8412.76270092
14,6910000067,4,2,24,11,7.1,0,1,8514.0914,9123.535110676
14,6910000067,4,2,24,11.5,7.1,0,1,8322.314,8418.557994704
14,6910000067,4,2,24,12,8.8,0,1,8284.232,8277.038585244
14,6910000067,4,2,24,12.5,8.8,0,1,8095.8618,8008.471556904
14,6910000067,4,2,24,13,10.1,0,1,7504.2848,7566.17149118
14,6910000067,4,2,24,13.5,10.1,0,1,6756.4294,7236.386693046
14,6910000067,4,2,24,14,11.9,0,1,5970.3772,6157.114052736
14,6910000067,4,2,24,14.5,11.9,0,1,4702.5304,4883.182083536
14,6910000067,4,2,24,15,11.4,0,1,3275.4068,3398.989149316
14,6910000067,4,2,24,15.5,11.4,0,1,1637.7348,1785.944813276
14,6910000067,4,2,24,16,10.6,0,1,937.061,1085.090551228
14,6910000067,4,2,24,16.5,10.6,0,1,574.425,796.48815678
14,6910000067,4,2,24,17,9.4,0,1,311.61,320.2768842
14,6910000067,4,2,25,6.5,3.3,0,2,183.7836,173.67006744
14,6910000067,4,2,25,7,3.4,0,1,574.842,618.26212278
14,6910000067,4,2,25,7.5,3.4,0,1,1491.642,1296.32783772
14,6910000067,4,2,25,8,4.9,0,2,3415.5904,3732.058708352
14,6910000067,4,2,25,8.5,4.9,0,2,4341.3492,5045.071843824
14,6910000067,4,2,25,9,7,0,1,5731.4754,5386.564584002
14,6910000067,4,2,25,9.5,7,0,1,6232.4104,6725.865017464
14,6910000067,4,2,25,10,8.4,0,2,7336.554,6958.52565832
14,6910000067,4,2,25,10.5,8.4,0,2,7586.936,7311.57339944
14,6910000067,4,2,25,11,10.7,0,2,7611.2288,8337.336726732
14,6910000067,4,2,25,11.5,10.7,0,2,7599.8274,7791.269155648
14,6910000067,4,2,25,12,11.5,0,2,6456.2982,7374.835114592
14,6910000067,4,2,25,12.5,11.5,0,2,7239.9886,4965.369242626
14,6910000067,4,2,25,13,12.1,0,2,7437.8752,7443.159826932
14,6910000067,4,2,25,13.5,12.1,0,2,5565.5194,6906.259216192
14,6910000067,4,2,25,14,12,0,1,3860.752,4865.86224394
14,6910000067,4,2,25,14.5,12,0,1,3638.0136,3996.756090832
14,6910000067,4,2,25,15,12.3,0,2,2931.45,2748.432619192
14,6910000067,4,2,25,15.5,12.3,0,2,1888.0264,1340.078825644
14,6910000067,4,2,25,16,11.7,0,1,1150.887,987.138080694
14,6910000067,4,2,25,16.5,11.7,0,1,658.674,714.55861685
14,6910000067,4,2,25,17,11.1,0,1,330.72,287.3011674
14,6910000067,4,2,26,6.5,2.5,0,1,201.201,201.0844401
14,6910000067,4,2,26,7,2.2,0,2,894.894,823.14146166
14,6910000067,4,2,26,7.5,2.2,0,2,2279.498,2186.19430366
14,6910000067,4,2,26,8,4.3,0,2,4179.5456,4416.354123264
14,6910000067,4,2,26,8.5,4.3,0,2,5564.8768,5977.211874108
14,6910000067,4,2,26,9,6.9,0,2,6511.414,6600.072697484
14,6910000067,4,2,26,9.5,6.9,0,2,7071.8456,7361.613721136
14,6910000067,4,2,26,10,8.8,0,2,7675.034,7302.30938606
14,6910000067,4,2,26,10.5,8.8,0,2,8137.744,8167.36476628
14,6910000067,4,2,26,11,11.3,0,3,8164.5962,8890.783831054
14,6910000067,4,2,26,11.5,11.3,0,3,7517.5188,8080.712926242
14,6910000067,4,2,26,12,12.8,0,2,8122.1492,7966.565560096
14,6910000067,4,2,26,12.5,12.8,0,2,7781.4594,7653.850190558
14,6910000067,4,2,26,13,14.5,0,3,7089.2248,7291.107327616
14,6910000067,4,2,26,13.5,14.5,0,3,6288.0048,6884.458655914
14,6910000067,4,2,26,14,15.6,0,4,4805.2574,5445.228130022
14,6910000067,4,2,26,14.5,15.6,0,4,3413.0384,3824.511840264
14,6910000067,4,2,26,15,14.2,0,3,2607.0362,2555.53707269
14,6910000067,4,2,26,15.5,14.2,0,3,1783.574,806.945400144
14,6910000067,4,2,26,16,14.1,0,4,1259.0578,599.91009982
14,6910000067,4,2,26,16.5,14.1,0,4,679.949,481.66497029
14,6910000067,4,2,26,17,13.5,0,4,330.72,201.5353275
14,6910000067,4,2,28,6.5,9.9,0,3,201.1264,330.91928648
14,6910000067,4,2,28,7,9.6,0,2,1001.3878,750.077972296
14,6910000067,4,2,28,7.5,9.6,0,2,2404.402,2324.14339752
14,6910000067,4,2,28,8,11.9,0,3,4446.0416,4280.264520832
14,6910000067,4,2,28,8.5,11.9,0,3,5987.2112,6216.933165
14,6910000067,4,2,28,9,13.8,0,2,7162.5554,6806.77996775
14,6910000067,4,2,28,9.5,13.8,0,2,5788.9352,7959.05812552
14,6910000067,4,2,28,10,14.5,0,3,8377.38,7397.93827882
14,6910000067,4,2,28,10.5,14.5,0,3,8626.364,8773.87731192
14,6910000067,4,2,28,11,15.9,0,3,8484.9668,9116.14105431
14,6910000067,4,2,28,11.5,15.9,0,3,8038.8066,8792.248275558
