BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(Temp),P4(CloudCover),P5(SolarIrradiance),Generation
1,2019,03,17,13,0,7,5,11.8,2,2.95,1.568
1,2019,03,17,13,1,7,5,12.7,1,2.65,1.568
1,2019,03,17,13,2,7,5,12.7,1,2.65,1.568
1,2019,03,17,13,3,7,5,12.7,1,2.65,1.568
1,2019,03,17,14,0,7,5,12.7,1,2.65,1.568
1,2019,03,17,14,1,7,5,13.3,1,2.59,1.568
1,2019,03,17,14,2,7,5,13.3,1,2.59,1.568
1,2019,03,17,14,3,7,5,13.3,1,2.59,1.568
1,2019,03,17,15,0,7,5,13.3,1,2.59,1.568
1,2019,03,17,15,1,7,5,13.1,1,1.99,1.568
1,2019,03,17,15,2,7,5,13.1,1,1.99,1.568
1,2019,03,17,15,3,7,5,13.1,1,1.99,1.568
1,2019,03,17,16,0,7,5,13.1,1,1.99,1.568
1,2019,03,17,16,1,7,5,13.1,1,1.26,1.568
1,2019,03,17,16,2,7,5,13.1,1,1.26,1.568
1,2019,03,17,16,3,7,5,13.1,1,1.26,1.568
1,2019,03,17,17,0,7,5,13.1,1,1.26,1.568
1,2019,03,17,17,1,7,5,12.5,1,0.53,1.568
1,2019,03,17,17,2,7,5,12.5,1,0.53,1.568
1,2019,03,17,17,3,7,5,12.5,1,0.53,1.568
1,2019,03,17,18,0,7,5,12.5,1,0.53,1.568
1,2019,03,17,18,1,7,5,11.3,1,0.03,1.568
1,2019,03,17,18,2,7,5,11.3,1,0.03,1.568
1,2019,03,17,18,3,7,5,11.3,1,0.03,1.568
1,2019,03,17,19,0,7,5,11.3,1,0.03,1.568
1,2019,03,17,19,1,7,5,9.9,1,0.03,1.568
1,2019,03,17,19,2,7,5,9.9,1,0.03,1.568
1,2019,03,17,19,3,7,5,9.9,1,0.03,1.568
1,2019,03,17,20,0,7,5,9.9,1,0.03,1.568
1,2019,03,17,20,1,7,5,8.2,1,0.03,1.568
1,2019,03,17,20,2,7,5,8.2,1,0.03,1.568
1,2019,03,17,20,3,7,5,8.2,1,0.03,1.568
1,2019,03,17,21,0,7,5,8.2,1,0.03,1.568
1,2019,03,17,21,1,7,5,6.7,1,0.03,1.568
1,2019,03,17,21,2,7,5,6.7,1,0.03,1.568
1,2019,03,17,21,3,7,5,6.7,1,0.03,1.568
1,2019,03,17,22,0,7,5,6.7,1,0.03,1.568
1,2019,03,17,22,1,7,5,6.1,1,0.03,1.568
1,2019,03,17,22,2,7,5,6.1,1,0.03,1.568
1,2019,03,17,22,3,7,5,6.1,1,0.03,1.568
1,2019,03,17,23,0,7,5,6.1,1,0.03,1.568
1,2019,03,17,23,1,7,5,6.1,1,0.03,1.568
1,2019,03,17,23,2,7,5,6.1,1,0.03,1.568
1,2019,03,17,23,3,7,5,6.1,1,0.03,1.568
1,2019,03,18,00,0,7,5,6.1,1,0.03,1.568
1,2019,03,18,00,1,1,4,2.65,1,0,1.568
1,2019,03,18,00,2,1,4,2.65,1,0,1.568
1,2019,03,18,00,3,1,4,2.65,1,0,1.568
1,2019,03,18,01,0,1,4,2.65,1,0,1.568
1,2019,03,18,01,1,1,4,2,1,0,1.568
1,2019,03,18,01,2,1,4,2,1,0,1.568
1,2019,03,18,01,3,1,4,2,1,0,1.568
1,2019,03,18,02,0,1,4,2,1,0,1.568
1,2019,03,18,02,1,1,4,1.7,1,0,1.568
1,2019,03,18,02,2,1,4,1.7,1,0,1.568
1,2019,03,18,02,3,1,4,1.7,1,0,1.568
1,2019,03,18,03,0,1,4,1.7,1,0,1.568
1,2019,03,18,03,1,1,4,0,1,0,1.568
1,2019,03,18,03,2,1,4,0,1,0,1.568
1,2019,03,18,03,3,1,4,0,1,0,1.568
1,2019,03,18,04,0,1,4,0,1,0,1.568
1,2019,03,18,04,1,1,4,0.02,1,0,1.568
1,2019,03,18,04,2,1,4,0.02,1,0,1.568
1,2019,03,18,04,3,1,4,0.02,1,0,1.568
1,2019,03,18,05,0,1,4,0.02,1,0,1.568
1,2019,03,18,05,1,1,4,-0.65,1,0,1.568
1,2019,03,18,05,2,1,4,-0.65,1,0,1.568
1,2019,03,18,05,3,1,4,-0.65,1,0,1.568
1,2019,03,18,06,0,1,4,-0.65,1,0,1.568
1,2019,03,18,06,1,1,4,-0.63,1,0.05,1.568
1,2019,03,18,06,2,1,4,-0.63,1,0.05,1.568
1,2019,03,18,06,3,1,4,-0.63,1,0.05,1.568
1,2019,03,18,07,0,1,4,-0.63,1,0.05,1.568
1,2019,03,18,07,1,1,4,0.02,1,0.33,1.568
1,2019,03,18,07,2,1,4,0.02,1,0.33,1.568
1,2019,03,18,07,3,1,4,0.02,1,0.33,1.568
1,2019,03,18,08,0,1,4,0.02,1,0.33,1.568
1,2019,03,18,08,1,1,4,2.02,1,1.09,1.568
1,2019,03,18,08,2,1,4,2.02,1,1.09,1.568
1,2019,03,18,08,3,1,4,2.02,1,1.09,1.568
1,2019,03,18,09,0,1,4,2.02,1,1.09,1.568
1,2019,03,18,09,1,1,4,4.67,3,1.46,1.568
1,2019,03,18,09,2,1,4,4.67,3,1.46,1.568
1,2019,03,18,09,3,1,4,4.67,3,1.46,1.568
1,2019,03,18,10,0,1,4,4.67,3,1.46,1.568
1,2019,03,18,10,1,1,4,7.96,2,2.23,1.568
1,2019,03,18,10,2,1,4,7.96,2,2.23,1.568
1,2019,03,18,10,3,1,4,7.96,2,2.23,1.568
1,2019,03,18,11,0,1,4,7.96,2,2.23,1.568
1,2019,03,18,11,1,1,4,11.61,1,2.58,1.568
1,2019,03,18,11,2,1,4,11.61,1,2.58,1.568
1,2019,03,18,11,3,1,4,11.61,1,2.58,1.568
1,2019,03,18,12,0,1,4,11.61,1,2.58,1.568
1,2019,03,18,12,1,1,4,13.31,1,3,1.568
1,2019,03,18,12,2,1,4,13.31,1,3,1.568
1,2019,03,18,12,3,1,4,13.31,1,3,1.568
1,2019,03,18,13,0,1,4,13.31,1,3,1.568
1,2019,03,18,13,1,1,4,13.31,1,3,1.568
1,2019,03,18,13,2,1,4,13.31,1,3,1.568
1,2019,03,18,13,3,1,4,13.31,1,3,1.568
1,2019,03,18,14,0,1,4,13.31,1,3,0.0
1,2019,03,18,14,1,1,4,13.31,1,3,1.568
1,2019,03,18,14,2,1,4,13.31,1,3,1.568
1,2019,03,18,14,3,1,4,13.31,1,3,1.568
1,2019,03,18,15,0,1,4,13.31,1,3,1.568
1,2019,03,18,15,1,1,4,13.31,1,3,1.568
1,2019,03,18,15,2,1,4,13.31,1,3,1.568
1,2019,03,18,15,3,1,4,13.31,1,3,1.568
1,2019,03,18,16,0,1,4,13.31,1,3,1.568
1,2019,03,18,16,1,1,4,15.03,3,0,1.568
1,2019,03,18,16,2,1,4,15.03,3,0,1.568
1,2019,03,18,16,3,1,4,15.03,3,0,1.568
1,2019,03,18,17,0,1,4,15.03,3,0,1.568
1,2019,03,18,17,1,1,4,14.38,3,0.42,1.568
1,2019,03,18,17,2,1,4,14.38,3,0.42,1.568
1,2019,03,18,17,3,1,4,14.38,3,0.42,1.568
1,2019,03,18,18,0,1,4,14.38,3,0.42,1.568
1,2019,03,18,18,1,1,4,13.7,3,0,1.568
1,2019,03,18,18,2,1,4,13.7,3,0,1.568
1,2019,03,18,18,3,1,4,13.7,3,0,1.568
1,2019,03,18,19,0,1,4,13.7,3,0,1.568
1,2019,03,18,19,1,1,4,12.71,4,0,1.568
1,2019,03,18,19,2,1,4,12.71,4,0,1.568
1,2019,03,18,19,3,1,4,12.71,4,0,1.568
1,2019,03,18,20,0,1,4,12.71,4,0,1.568
1,2019,03,18,20,1,1,4,11.35,3,0,1.568
1,2019,03,18,20,2,1,4,11.35,3,0,1.568
1,2019,03,18,20,3,1,4,11.35,3,0,1.568
1,2019,03,18,21,0,1,4,11.35,3,0,1.568
1,2019,03,18,21,1,1,4,10.68,4,0,1.568
1,2019,03,18,21,2,1,4,10.68,4,0,1.568
1,2019,03,18,21,3,1,4,10.68,4,0,1.568
1,2019,03,18,22,0,1,4,10.68,4,0,1.568
1,2019,03,18,22,1,1,4,10.03,4,0,1.568
1,2019,03,18,22,2,1,4,10.03,4,0,1.568
1,2019,03,18,22,3,1,4,10.03,4,0,1.568
1,2019,03,18,23,0,1,4,10.03,4,0,1.568
1,2019,03,18,23,1,1,4,10.03,4,0,1.568
1,2019,03,18,23,2,1,4,10.03,4,0,1.568
1,2019,03,18,23,3,1,4,10.03,4,0,1.568
1,2019,03,19,00,0,1,4,10.03,4,0,1.568
1,2019,03,19,00,1,2,4,8.35,3,0,1.568
1,2019,03,19,00,2,2,4,8.35,3,0,1.568
1,2019,03,19,00,3,2,4,8.35,3,0,1.568
1,2019,03,19,01,0,2,4,8.35,3,0,1.568
1,2019,03,19,01,1,2,4,7.33,4,0,1.568
1,2019,03,19,01,2,2,4,7.33,4,0,1.568
1,2019,03,19,01,3,2,4,7.33,4,0,1.568
1,2019,03,19,02,0,2,4,7.33,4,0,1.568
1,2019,03,19,02,1,2,4,6.04,3,0,1.568
1,2019,03,19,02,2,2,4,6.04,3,0,1.568
1,2019,03,19,02,3,2,4,6.04,3,0,1.568
1,2019,03,19,03,0,2,4,6.04,3,0,1.568
1,2019,03,19,03,1,2,4,5.7,2,0,1.568
1,2019,03,19,03,2,2,4,5.7,2,0,1.568
1,2019,03,19,03,3,2,4,5.7,2,0,1.568
1,2019,03,19,04,0,2,4,5.7,2,0,1.568
1,2019,03,19,04,1,2,4,5,1,0,1.568
1,2019,03,19,04,2,2,4,5,1,0,1.568
1,2019,03,19,04,3,2,4,5,1,0,1.568
1,2019,03,19,05,0,2,4,5,1,0,1.568
1,2019,03,19,05,1,2,4,4.33,1,0,1.568
1,2019,03,19,05,2,2,4,4.33,1,0,1.568
1,2019,03,19,05,3,2,4,4.33,1,0,1.568
1,2019,03,19,06,0,2,4,4.33,1,0,1.568
1,2019,03,19,06,1,2,4,4.66,3,0.02,1.568
1,2019,03,19,06,2,2,4,4.66,3,0.02,1.568
1,2019,03,19,06,3,2,4,4.66,3,0.02,1.568
1,2019,03,19,07,0,2,4,4.66,3,0.02,1.568
1,2019,03,19,07,1,2,4,4.99,1,0.56,1.568
1,2019,03,19,07,2,2,4,4.99,1,0.56,1.568
1,2019,03,19,07,3,2,4,4.99,1,0.56,1.568
1,2019,03,19,08,0,2,4,4.99,1,0.56,1.568
1,2019,03,19,08,1,2,4,7.31,1,1.26,1.568
1,2019,03,19,08,2,2,4,7.31,1,1.26,1.568
1,2019,03,19,08,3,2,4,7.31,1,1.26,1.568
1,2019,03,19,09,0,2,4,7.31,1,1.26,1.568
1,2019,03,19,09,1,2,4,10.62,1,1.69,1.568
1,2019,03,19,09,2,2,4,10.62,1,1.69,1.568
1,2019,03,19,09,3,2,4,10.62,1,1.69,1.568
1,2019,03,19,10,0,2,4,10.62,1,1.69,1.568
1,2019,03,19,10,1,2,4,14.64,1,2.46,1.568
1,2019,03,19,10,2,2,4,14.64,1,2.46,1.568
1,2019,03,19,10,3,2,4,14.64,1,2.46,1.568
1,2019,03,19,11,0,2,4,14.64,1,2.46,1.568
1,2019,03,19,11,1,2,4,15.64,1,2.58,1.568
1,2019,03,19,11,2,2,4,15.64,1,2.58,1.568
1,2019,03,19,11,3,2,4,15.64,1,2.58,1.568
1,2019,03,19,12,0,2,4,15.64,1,2.58,1.568
1,2019,03,19,12,1,2,4,17.67,1,2.94,1.568
1,2019,03,19,12,2,2,4,17.67,1,2.94,1.568
1,2019,03,19,12,3,2,4,17.67,1,2.94,1.568
1,2019,03,19,13,0,2,4,17.67,1,2.94,1.568
1,2019,03,19,13,1,2,4,18.68,1,2.94,1.568
1,2019,03,19,13,2,2,4,18.68,1,2.94,1.568
1,2019,03,19,13,3,2,4,18.68,1,2.94,1.568
1,2019,03,19,14,0,2,4,18.68,1,2.94,1.568
1,2019,03,19,14,1,2,4,18.68,1,2.94,1.568
1,2019,03,19,14,2,2,4,18.68,1,2.94,0.0
1,2019,03,19,14,3,2,4,18.68,1,2.94,1.568
1,2019,03,19,15,0,2,4,18.68,1,2.94,1.568
1,2019,03,19,15,1,2,4,19.98,1,1.99,1.568
1,2019,03,19,15,2,2,4,19.98,1,1.99,1.568
1,2019,03,19,15,3,2,4,19.98,1,1.99,1.568
1,2019,03,19,16,0,2,4,19.98,1,1.99,0.0
1,2019,03,19,16,1,2,4,20.02,1,1.02,1.568
1,2019,03,19,16,2,2,4,20.02,1,1.02,0.0
1,2019,03,19,16,3,2,4,20.02,1,1.02,1.568
1,2019,03,19,17,0,2,4,20.02,1,1.02,1.568
