ID,year,month,day,hour,term,Humidity,WindSpeed,Temp,CloudCover,Rain,SolarIrradiation,generation,forecast_generation
1,13,9,4,13,2,71,7.1,29.8,10,0,1.61,2.2794,1.95792748
1,13,9,4,13.5,1,71,7.1,29.8,10,0,1.61,2.1152,2.080745507
1,13,9,4,14,2,71,8.4,30.2,10,0,1.47,1.8676592,1.41253056
1,13,9,4,14.5,1,71,8.4,30.2,10,0,1.47,1.5557542,1.433339191
1,13,9,4,15,2,73,9.7,30.2,10,0,1.44,1.1945416,0.1849498
1,13,9,4,15.5,1,73,9.7,30.2,10,0,1.44,0.680272,0.826897163
1,13,9,4,16,2,71,7,30.1,10,0,1.24,0.150016,0.54247544
1,13,9,4,16.5,1,71,7,30.1,10,0,1.24,0.0592378,0.168985779
1,13,9,4,17,2,76,4.8,29.9,10,0,0.53,0.0459984,0.18405504
1,13,9,4,17.5,1,76,4.8,29.9,10,0,0.53,0.0333888,0.024001515
1,13,9,4,18,2,82,5.3,28.7,10,0,0.13,0,0
1,13,9,4,18.5,1,82,5.3,28.7,10,0,0.13,0,0
1,13,9,4,19,2,80,6.3,28.8,10,0,0,0,0
1,13,9,4,19.5,1,80,6.3,28.8,10,0,0,0,0
1,13,9,4,20,2,82,4.7,28.7,10,0,0,0,0
1,13,9,4,20.5,1,82,4.7,28.7,10,0,0,0,0
1,13,9,4,21,2,83,6.3,28.6,10,0,0,0,0
1,13,9,4,21.5,1,83,6.3,28.6,10,0,0,0,0
1,13,9,4,22,2,83,5.2,28.5,10,0,0,0,0
1,13,9,4,22.5,1,83,5.2,28.5,10,0,0,0,0
1,13,9,4,23,2,86,5.1,28.1,10,0.5,0,0,0
1,13,9,4,23.5,1,86,5.1,28.1,10,0.5,0,0,0
1,13,9,4,24,2,85,4.3,28.3,10,0,0,0,0
1,13,9,5,0.5,1,85,4.3,28.3,10,0,0,0,0
1,13,9,5,1,2,85,5.4,28.2,10,0,0,0,0
1,13,9,5,1.5,1,85,5.4,28.2,10,0,0,0,0
1,13,9,5,2,2,86,4.3,27.9,10,0,0,0,0
1,13,9,5,2.5,1,86,4.3,27.9,10,0,0,0,0
1,13,9,5,3,2,84,4.1,28.1,10,0,0,0,0
1,13,9,5,3.5,1,84,4.1,28.1,10,0,0,0,0
1,13,9,5,4,2,84,3.6,28,10,0,0,0,0
1,13,9,5,4.5,1,84,3.6,28,10,0,0,0,0
1,13,9,5,5,2,82,4.4,28,10,0,0,0,0
1,13,9,5,5.5,1,82,4.4,28,10,0,0,0,0
1,13,9,5,6,2,93,2.7,24.9,10,4,0,0,0
1,13,9,5,6.5,1,93,2.7,24.9,10,4,0,0,0
1,13,9,5,7,2,89,2.9,26.1,10,1,0.13,0.1666666,0.179161359
1,13,9,5,7.5,1,89,2.9,26.1,10,1,0.13,0.0660672,0.311924563
1,13,9,5,8,2,93,2.2,25.9,10,8.5,0.2,0.0598576,0.131385857
1,13,9,5,8.5,1,93,2.2,25.9,10,8.5,0.2,0.3122118,0.091505444
1,13,9,5,9,2,93,1.8,26.4,10,9,0.19,0.3902976,0.736099241
1,13,9,5,9.5,1,93,1.8,26.4,10,9,0.19,0.033882,0.09744915
1,13,9,5,10,2,88,3.4,26.8,10,1,0.17,0.0591168,0.079053941
1,13,9,5,10.5,1,88,3.4,26.8,10,1,0.17,0.6386946,0.120957561
1,13,9,5,11,2,87,4.1,26.3,10,0,0.19,1.341884,0.0826995
1,13,9,5,11.5,1,87,4.1,26.3,10,0,0.19,0.7445952,1.149960066
1,13,9,5,12,2,83,4.2,27.4,10,0,1.31,0.18382,0.94211976
1,13,9,5,12.5,1,83,4.2,27.4,10,0,1.31,0.4089978,0.379260551
1,13,9,5,13,2,86,3.3,27.5,10,0.5,0.76,0.786393,0.13178818
1,13,9,5,13.5,1,86,3.3,27.5,10,0.5,0.76,1.1295168,0.868604765
1,13,9,5,14,2,87,3.9,27.4,10,0,0.96,1.1942986,0.05351456
1,13,9,5,14.5,1,87,3.9,27.4,10,0,0.96,0.979902,1.136579598
1,13,9,5,15,2,79,5,28.9,10,0,1.99,0.9794512,0.0698544
1,13,9,5,15.5,1,79,5,28.9,10,0,1.99,0.5749128,0.599449879
1,13,9,5,16,2,78,4.3,29.1,10,0,1.2,0.45056,0.11755432
1,13,9,5,16.5,1,78,4.3,29.1,10,0,1.2,0.2367054,0.18824888
1,13,9,5,17,2,80,5.6,28.8,10,0,0.83,0.0592,0.05909032
1,13,9,5,17.5,1,80,5.6,28.8,10,0,0.83,0.0333888,0.054140354
1,13,9,5,18,2,79,5.6,28.5,9,0,0.29,0,0
1,13,9,5,18.5,1,79,5.6,28.5,9,0,0.29,0,0
1,13,9,5,19,2,74,3.5,28.2,9,0,0,0,0
1,13,9,5,19.5,1,74,3.5,28.2,9,0,0,0,0
1,13,9,5,20,2,77,3.9,27.8,9,0,0,0,0
1,13,9,5,20.5,1,77,3.9,27.8,9,0,0,0,0
1,13,9,5,21,2,79,3.4,27.6,8,0,0,0,0
1,13,9,5,21.5,1,79,3.4,27.6,8,0,0,0,0
1,13,9,5,22,2,80,4.3,27.3,8,0,0,0,0
1,13,9,5,22.5,1,80,4.3,27.3,8,0,0,0,0
1,13,9,5,23,2,80,2.2,27.1,8,0,0,0,0
1,13,9,5,23.5,1,80,2.2,27.1,8,0,0,0,0
1,13,9,5,24,2,82,2.4,26.7,8,0,0,0,0
1,13,9,6,0.5,1,82,2.4,26.7,8,0,0,0,0
1,13,9,6,1,2,79,1.6,27,8,0,0,0,0
1,13,9,6,1.5,1,79,1.6,27,8,0,0,0,0
1,13,9,6,2,2,77,2.5,26.9,8,0,0,0,0
1,13,9,6,2.5,1,77,2.5,26.9,8,0,0,0,0
1,13,9,6,3,2,80,1.9,26.2,10,0,0,0,0
1,13,9,6,3.5,1,80,1.9,26.2,10,0,0,0,0
1,13,9,6,4,2,82,1,26.3,10,0,0,0,0
1,13,9,6,4.5,1,82,1,26.3,10,0,0,0,0
1,13,9,6,5,2,83,2.7,26.2,10,0,0,0,0
1,13,9,6,5.5,1,83,2.7,26.2,10,0,0,0,0
1,13,9,6,6,2,87,2.3,25.5,10,0,0.01,0,0
1,13,9,6,6.5,1,87,2.3,25.5,10,0,0.01,0,0
1,13,9,6,7,2,84,2.3,25.3,10,0,0.18,0.5331586,0.468862814
1,13,9,6,7.5,1,84,2.3,25.3,10,0,0.18,0.4912416,0.590933808
1,13,9,6,8,2,81,2.5,25.5,10,0,0.34,0.2740848,0.811993547
1,13,9,6,8.5,1,81,2.5,25.5,10,0,0.34,0.1497156,0.565247596
1,13,9,6,9,2,80,3.1,25.7,10,0,0.39,0.1666896,0.373764838
1,13,9,6,9.5,1,80,3.1,25.7,10,0,0.39,0.7657332,0.426764119
1,13,9,6,10,2,76,3,26.2,10,0,1.07,0.5123456,1.18024228
1,13,9,6,10.5,1,76,3,26.2,10,0,1.07,0.7226664,0.771670307
1,13,9,6,11,2,72,3,26.4,10,0,0.83,0.638372,0.43792566
1,13,9,6,11.5,1,72,3,26.4,10,0,0.83,1.5745086,0.85980838
1,13,9,6,12,2,67,3.4,27.4,10,0,0.92,0.72215,0.4989822
1,13,9,6,12.5,1,67,3.4,27.4,10,0,0.92,0.8945332,1.094865584
1,13,9,6,13,2,65,2.8,27.7,10,0,1.38,1.3630812,0.5178247
1,13,9,6,13.5,1,65,2.8,27.7,10,0,1.38,0.5541824,1.352450419
1,13,9,6,14,2,65,3.4,27.9,10,0,1.74,0.3299274,0.92497696
1,13,9,6,14.5,1,65,3.4,27.9,10,0,1.74,0.118041,0.622152069
1,13,9,6,15,2,66,3,27.7,10,0,0.48,0.0874944,0.4191264
1,13,9,6,15.5,1,66,3,27.7,10,0,0.48,0.236436,0.222328652
1,13,9,6,16,2,67,3.4,27.1,10,0,0.41,0.183808,0.29467392
1,13,9,6,16.5,1,67,3.4,27.1,10,0,0.41,0.0729344,0.07626807
1,13,9,6,17,2,69,4.8,26.6,10,0,0.45,0.0459984,0.10127936
1,13,9,6,17.5,1,69,4.8,26.6,10,0,0.45,0,0
1,13,9,6,18,2,68,3.9,25.6,8,0,0.13,0,0
1,13,9,6,18.5,1,68,3.9,25.6,8,0,0.13,0,0
1,13,9,6,19,2,69,3.1,25,8,0,0,0,0
1,13,9,6,19.5,1,69,3.1,25,8,0,0,0,0
1,13,9,6,20,2,71,3,24.6,8,0,0,0,0
1,13,9,6,20.5,1,71,3,24.6,8,0,0,0,0
1,13,9,6,21,2,72,2.2,24.1,10,0,0,0,0
1,13,9,6,21.5,1,72,2.2,24.1,10,0,0,0,0
1,13,9,6,22,2,75,2.2,24.5,10,0,0,0,0
1,13,9,6,22.5,1,75,2.2,24.5,10,0,0,0,0
1,13,9,6,23,2,78,2.2,24.2,10,0,0,0,0
1,13,9,6,23.5,1,78,2.2,24.2,10,0,0,0,0
1,13,9,6,24,2,79,1.3,24.1,10,0,0,0,0
1,13,9,7,0.5,1,79,1.3,24.1,10,0,0,0,0
1,13,9,7,1,2,80,1.5,24.1,10,0,0,0,0
1,13,9,7,1.5,1,80,1.5,24.1,10,0,0,0,0
1,13,9,7,2,2,80,1.9,23.8,10,0,0,0,0
1,13,9,7,2.5,1,80,1.9,23.8,10,0,0,0,0
1,13,9,7,3,2,81,1.9,23.7,10,0,0,0,0
1,13,9,7,3.5,1,81,1.9,23.7,10,0,0,0,0
1,13,9,7,4,2,83,1.9,23.5,10,0,0,0,0
1,13,9,7,4.5,1,83,1.9,23.5,10,0,0,0,0
1,13,9,7,5,2,83,1.7,23.3,10,0,0,0,0
1,13,9,7,5.5,1,83,1.7,23.3,10,0,0,0,0
1,13,9,7,6,2,82,2.5,23.4,10,0,0.02,0,0
1,13,9,7,6.5,1,82,2.5,23.4,10,0,0.02,0,0
1,13,9,7,7,2,81,2.3,23.5,10,0,0.19,0.183246,0.295713669
1,13,9,7,7.5,1,81,2.3,23.5,10,0,0.19,0.511488,0.399559507
1,13,9,7,8,2,79,2.2,23.8,10,0,0.51,0.8726608,0.817832814
1,13,9,7,8.5,1,79,2.2,23.8,10,0,0.51,1.3857822,1.117486367
1,13,9,7,9,2,74,2.3,25.2,10,0,1.37,1.555092,1.539953738
1,13,9,7,9.5,1,74,2.3,25.2,10,0,1.37,1.343986,1.7821932
1,13,9,7,10,2,73,2.6,25.8,10,0,1.01,1.97056,2.017459328
1,13,9,7,10.5,1,73,2.6,25.8,10,0,1.01,1.9491636,1.356093678
1,13,9,7,11,2,70,1.7,27.2,10,0,1.86,0.6592168,1.93974858
1,13,9,7,11.5,1,70,1.7,27.2,10,0,1.86,1.1298198,1.86969406
1,13,9,7,12,2,69,2.4,27.3,10,0,1.19,0.979498,2.10916932
1,13,9,7,12.5,1,69,2.4,27.3,10,0,1.19,1.1504558,1.097254993
1,13,9,7,13,2,68,2.1,27.6,10,0,0.78,0.5744088,1.20451048
1,13,9,7,13.5,1,68,2.1,27.6,10,0,0.78,1.6265888,0.964933088
1,13,9,7,14,2,64,2.1,28.8,10,0,1.78,1.2367454,1.26763936
1,13,9,7,14.5,1,64,2.1,28.8,10,0,1.78,1.086624,1.163146908
1,13,9,7,15,2,67,2.4,28.4,10,0,1.01,0.2928632,0.7824663
1,13,9,7,15.5,1,67,2.4,28.4,10,0,1.01,0.1178032,0.488052021
1,13,9,7,16,2,68,1.9,28.3,10,0,0.19,0.150016,0.524722
1,13,9,7,16.5,1,68,1.9,28.3,10,0,0.19,0.1176896,0.042140218
1,13,9,7,17,2,70,1.5,28.3,10,0,0.24,0.0459984,0.14487424
1,13,9,7,17.5,1,70,1.5,28.3,10,0,0.24,0,0
1,13,9,7,18,2,69,2.1,28,8,0,0.09,0,0
1,13,9,7,18.5,1,69,2.1,28,8,0,0.09,0,0
1,13,9,7,19,2,74,3.4,27.8,8,0,0,0,0
1,13,9,7,19.5,1,74,3.4,27.8,8,0,0,0,0
1,13,9,7,20,2,70,3.3,27.3,8,0,0,0,0
1,13,9,7,20.5,1,70,3.3,27.3,8,0,0,0,0
1,13,9,7,21,2,77,2.5,26.5,10,0,0,0,0
1,13,9,7,21.5,1,77,2.5,26.5,10,0,0,0,0
1,13,9,7,22,2,80,2.9,25.8,10,0,0,0,0
1,13,9,7,22.5,1,80,2.9,25.8,10,0,0,0,0
1,13,9,7,23,2,84,2.1,25.6,10,0,0,0,0
1,13,9,7,23.5,1,84,2.1,25.6,10,0,0,0,0
1,13,9,7,24,2,84,2.9,25.6,10,0,0,0,0
1,13,9,8,0.5,1,84,2.9,25.6,10,0,0,0,0
1,13,9,8,1,2,85,3.1,25.5,10,0,0,0,0
1,13,9,8,1.5,1,85,3.1,25.5,10,0,0,0,0
1,13,9,8,2,2,86,2.8,25.6,10,0,0,0,0
1,13,9,8,2.5,1,86,2.8,25.6,10,0,0,0,0
1,13,9,8,3,2,87,1.8,25.5,10,0,0,0,0
1,13,9,8,3.5,1,87,1.8,25.5,10,0,0,0,0
1,13,9,8,4,2,87,0.9,25.5,10,0,0,0,0
1,13,9,8,4.5,1,87,0.9,25.5,10,0,0,0,0
1,13,9,8,5,2,87,2.8,25.6,10,0,0,0,0
1,13,9,8,5.5,1,87,2.8,25.6,10,0,0,0,0
1,13,9,8,6,2,87,3,25.8,10,0,0.01,0,0
1,13,9,8,6.5,1,87,3,25.8,10,0,0.01,0,0
1,13,9,8,7,2,86,1.9,26.1,10,0,0.23,0.183246,0.276783484
1,13,9,8,7.5,1,86,1.9,26.1,10,0,0.23,0.4305024,0.511554067
1,13,9,8,8,2,84,1.9,27,10,0,0.71,0.23628,0.980925871
1,13,9,8,8.5,1,84,1.9,27,10,0,0.71,0.5532174,0.466581364
1,13,9,8,9,2,81,3.3,27.5,10,0,0.79,0.5752824,1.489808628
1,13,9,8,9.5,1,81,3.3,27.5,10,0,0.79,0.7860624,0.771077521
1,13,9,8,10,2,77,2.9,27.9,10,0,0.71,1.2586952,0.915689674
1,13,9,8,10.5,1,77,2.9,27.9,10,0,0.71,0.4503942,0.992368554
1,13,9,8,11,2,80,3.3,27.6,10,0,0.72,0.3699952,0.75396498
1,13,9,8,11.5,1,80,3.3,27.6,10,0,0.72,1.0005498,0.651538898
1,13,9,8,12,2,78,1.8,28.2,10,0,1.36,0.916474,0.75002454
1,13,9,8,12.5,1,78,1.8,28.2,10,0,1.36,1.0667428,0.722766083
1,13,9,8,13,2,76,2.9,28.4,10,0,1.11,0.5744088,1.19422574
1,13,9,8,13.5,1,76,2.9,28.4,10,0,1.11,0.2918976,1.09070711
1,13,9,8,14,2,81,3.8,26.9,10,0,1.05,0.2180222,0.4981296
1,13,9,8,14.5,1,81,3.8,26.9,10,0,1.05,0.236082,0.35737317
1,13,9,8,15,2,77,2.1,26.7,10,0,0.58,0.0874944,0.3542847
1,13,9,8,15.5,1,77,2.1,26.7,10,0,0.58,0.045628,0.118823608
1,13,9,8,16,2,82,3.9,25.2,10,0,0.23,0.04608,0.51966144
1,13,9,8,16.5,1,82,3.9,25.2,10,0,0.23,0.0459392,0.014858253
1,13,9,8,17,2,90,3.5,23.4,10,2.5,0.03,0.0459984,0.07783616
1,13,9,8,17.5,1,90,3.5,23.4,10,2.5,0.03,0,0
1,13,9,8,18,2,93,2.9,22.8,10,21,0.02,0,0
1,13,9,8,18.5,1,93,2.9,22.8,10,21,0.02,0,0
1,13,9,8,19,2,91,3.1,22.6,10,8.5,0,0,0
1,13,9,8,19.5,1,91,3.1,22.6,10,8.5,0,0,0
1,13,9,8,20,2,92,1.8,22.3,10,11.5,0,0,0
1,13,9,8,20.5,1,92,1.8,22.3,10,11.5,0,0,0
1,13,9,8,21,2,93,3.6,21.9,10,2.5,0,0,0
1,13,9,8,21.5,1,93,3.6,21.9,10,2.5,0,0,0
1,13,9,8,22,2,91,2.5,21.9,10,0,0,0,0
1,13,9,8,22.5,1,91,2.5,21.9,10,0,0,0,0
1,13,9,8,23,2,86,3,21.9,10,0,0,0,0
1,13,9,8,23.5,1,86,3,21.9,10,0,0,0,0
1,13,9,8,24,2,87,1.2,21.8,10,0,0,0,0
1,13,9,9,0.5,1,87,1.2,21.8,10,0,0,0,0
1,13,9,9,1,2,88,1.7,22,10,0,0,0,0
1,13,9,9,1.5,1,88,1.7,22,10,0,0,0,0
1,13,9,9,2,2,88,1.2,22,10,0,0,0,0
1,13,9,9,2.5,1,88,1.2,22,10,0,0,0,0
1,13,9,9,3,2,87,2.2,22.1,10,0,0,0,0
1,13,9,9,3.5,1,87,2.2,22.1,10,0,0,0,0
1,13,9,9,4,2,87,2.4,22,10,0,0,0,0
1,13,9,9,4.5,1,87,2.4,22,10,0,0,0,0
1,13,9,9,5,2,85,1.4,22.2,10,0,0,0,0
1,13,9,9,5.5,1,85,1.4,22.2,10,0,0,0,0
1,13,9,9,6,2,86,2.6,22.2,10,0,0.03,0,0
1,13,9,9,6.5,1,86,2.6,22.2,10,0,0.03,0,0
1,13,9,9,7,2,83,1.5,22.7,10,0,0.26,0.2364746,0.291546131
1,13,9,9,7.5,1,83,1.5,22.7,10,0,0.26,0.4305024,0.367391174
1,13,9,9,8,2,80,2.5,23.2,10,0,0.64,0.7655472,0.71332932
1,13,9,9,8.5,1,80,2.5,23.2,10,0,0.64,1.6596522,1.503002212
1,13,9,9,9,2,73,1.4,24.9,9,0,1.18,1.992144,1.868596514
1,13,9,9,9.5,1,73,1.4,24.9,9,0,1.18,1.2784808,1.630146596
1,13,9,9,10,2,68,2,25.3,9,0,1.65,1.97056,1.953672301
1,13,9,9,10.5,1,68,2,25.3,9,0,1.65,1.7837646,2.099979497
1,13,9,9,11,2,63,2.3,26.5,9,0,1.51,1.8473704,2.29675596
1,13,9,9,11.5,1,63,2.3,26.5,9,0,1.51,2.0528076,2.017328156
1,13,9,9,12,2,51,2.3,27.5,10,0,1.29,2.07454,2.40855864
1,13,9,9,12.5,1,51,2.3,27.5,10,0,1.29,2.3941918,2.147279111
1,13,9,9,13,2,50,3.3,28.3,10,0,2.43,2.2383708,1.9170277
1,13,9,9,13.5,1,50,3.3,28.3,10,0,2.43,1.9904032,2.086316944
1,13,9,9,14,2,50,2.9,27.4,10,0,2.47,1.7210248,2.1342368
1,13,9,9,14.5,1,50,2.9,27.4,10,0,2.47,1.490874,1.512069636
1,13,9,9,15,2,50,2.6,27.4,7,0,2.22,1.1507944,1.112496
1,13,9,9,15.5,1,50,2.6,27.4,7,0,2.22,0.7864608,0.798743028
1,13,9,9,16,2,51,3,27.3,7,0,1.54,0.45056,0.7184336
1,13,9,9,16.5,1,51,3,27.3,7,0,1.54,0.1022976,0.203911322
1,13,9,9,17,2,53,3.3,27.1,7,0,0.82,0.0333888,0.23038272
1,13,9,9,17.5,1,53,3.3,27.1,7,0,0.82,0,0
1,13,9,9,18,2,59,3.8,26.1,7,0,0.11,0,0
1,13,9,9,18.5,1,59,3.8,26.1,7,0,0.11,0,0
1,13,9,9,19,2,62,2,25.5,7,0,0,0,0
1,13,9,9,19.5,1,62,2,25.5,7,0,0,0,0
1,13,9,9,20,2,68,2.5,24.7,7,0,0,0,0
1,13,9,9,20.5,1,68,2.5,24.7,7,0,0,0,0
1,13,9,9,21,2,72,2.8,23.9,4,0,0,0,0
1,13,9,9,21.5,1,72,2.8,23.9,4,0,0,0,0
1,13,9,9,22,2,76,3,23.5,4,0,0,0,0
1,13,9,9,22.5,1,76,3,23.5,4,0,0,0,0
1,13,9,9,23,2,78,2.5,23.3,4,0,0,0,0
1,13,9,9,23.5,1,78,2.5,23.3,4,0,0,0,0
1,13,9,9,24,2,79,2.5,22.9,4,0,0,0,0
1,13,9,10,0.5,1,79,2.5,22.9,4,0,0,0,0
1,13,9,10,1,2,81,2.5,22.7,4,0,0,0,0
1,13,9,10,1.5,1,81,2.5,22.7,4,0,0,0,0
1,13,9,10,2,2,80,1.7,22.8,4,0,0,0,0
1,13,9,10,2.5,1,80,1.7,22.8,4,0,0,0,0
1,13,9,10,3,2,82,1.7,22.6,10,0,0,0,0
1,13,9,10,3.5,1,82,1.7,22.6,10,0,0,0,0
1,13,9,10,4,2,82,1.7,21.9,10,0,0,0,0
1,13,9,10,4.5,1,82,1.7,21.9,10,0,0,0,0
1,13,9,10,5,2,80,1.7,21.5,10,0,0,0,0
1,13,9,10,5.5,1,80,1.7,21.5,10,0,0,0,0
1,13,9,10,6,2,80,1.7,22,8,0,0.07,0,0
1,13,9,10,6.5,1,80,1.7,22,8,0,0.07,0,0
1,13,9,10,7,2,80,1.2,22.4,8,0,0.38,0.4502616,0.596609709
1,13,9,10,7.5,1,80,1.2,22.4,8,0,0.38,1.0666656,0.618899414
1,13,9,10,8,2,73,2.3,23.7,8,0,1.25,1.449184,1.534380267
1,13,9,10,8.5,1,73,2.3,23.7,8,0,1.25,1.7418132,1.408396559
1,13,9,10,9,2,64,2.4,25.3,8,0,1.78,1.7421096,1.894921274
1,13,9,10,9.5,1,64,2.4,25.3,8,0,1.78,1.8883568,1.651361245
1,13,9,10,10,2,58,2.2,26.3,8,0,2.17,1.2143576,1.220473726
1,13,9,10,10.5,1,58,2.2,26.3,8,0,2.17,1.2799338,1.252072975
1,13,9,10,11,2,57,1.3,26.3,8,0,1.76,1.23766,1.5229431
1,13,9,10,11.5,1,57,1.3,26.3,8,0,1.76,0.7006434,1.607133763
1,13,9,10,12,2,54,2.1,26.8,10,0,1.77,1.47056,2.45432022
1,13,9,10,12.5,1,54,2.1,26.8,10,0,1.77,0.9163104,1.004167818
1,13,9,10,13,2,55,2.2,27.7,10,0,1.42,0.4923504,1.7217768
1,13,9,10,13.5,1,55,2.2,27.7,10,0,1.42,0.5330304,0.937623741
1,13,9,10,14,2,55,1.9,27.5,10,0,1.13,0.3511508,1.08340544
1,13,9,10,14.5,1,55,1.9,27.5,10,0,1.13,0.512589,0.515978232
1,13,9,10,15,2,57,2.7,27.4,10,0,0.71,0.5747896,0.7983129
1,13,9,10,15.5,1,57,2.7,27.4,10,0,0.71,0.3119296,0.508551437
1,13,9,10,16,2,61,2.5,27.1,10,0,0.97,0.183808,0.4546208
1,13,9,10,16.5,1,61,2.5,27.1,10,0,0.97,0.0729344,0.122537606
1,13,9,10,17,2,63,2.1,27,10,0,0.3,0.0459984,0.15638272
1,13,9,10,17.5,1,63,2.1,27,10,0,0.3,0,0
1,13,9,10,18,2,69,2.6,26.4,10,0,0.1,0,0
1,13,9,10,18.5,1,69,2.6,26.4,10,0,0.1,0,0
1,13,9,10,19,2,73,3.8,25.7,10,0,0,0,0
1,13,9,10,19.5,1,73,3.8,25.7,10,0,0,0,0
1,13,9,10,20,2,73,2.4,25.3,10,0,0,0,0
1,13,9,10,20.5,1,73,2.4,25.3,10,0,0,0,0
1,13,9,10,21,2,74,2.5,24.8,10,0,0,0,0
1,13,9,10,21.5,1,74,2.5,24.8,10,0,0,0,0
1,13,9,10,22,2,75,2.6,24.6,10,0,0,0,0
1,13,9,10,22.5,1,75,2.6,24.6,10,0,0,0,0
1,13,9,10,23,2,76,2.1,24.4,10,0,0,0,0
1,13,9,10,23.5,1,76,2.1,24.4,10,0,0,0,0
1,13,9,10,24,2,88,2.1,22.9,10,1.5,0,0,0
1,13,9,11,0.5,1,88,2.1,22.9,10,1.5,0,0,0
1,13,9,11,1,2,89,0.5,22.8,10,1.5,0,0,0
1,13,9,11,1.5,1,89,0.5,22.8,10,1.5,0,0,0
1,13,9,11,2,2,89,1.4,22.7,10,0.5,0,0,0
1,13,9,11,2.5,1,89,1.4,22.7,10,0.5,0,0,0
1,13,9,11,3,2,88,1.9,22.9,10,0,0,0,0
1,13,9,11,3.5,1,88,1.9,22.9,10,0,0,0,0
1,13,9,11,4,2,89,1.6,22.7,10,1,0,0,0
1,13,9,11,4.5,1,89,1.6,22.7,10,1,0,0,0
1,13,9,11,5,2,89,2.5,22.3,10,0,0,0,0
1,13,9,11,5.5,1,89,2.5,22.3,10,0,0,0,0
1,13,9,11,6,2,90,2.2,22.4,10,0,0,0,0
1,13,9,11,6.5,1,90,2.2,22.4,10,0,0,0,0
1,13,9,11,7,2,87,1.9,22.5,10,0,0.07,0.0593368,0.077385658
1,13,9,11,7.5,1,87,1.9,22.5,10,0,0.07,0.102178,0.064159088
1,13,9,11,8,2,89,2.6,22.5,10,0,0.15,0.2548888,0.200081491
1,13,9,11,8.5,1,89,2.6,22.5,10,0,0.15,0.42959,0.35429262
1,13,9,11,9,2,84,3.9,23.4,10,0.5,0.66,1.0224984,0.777417934
1,13,9,11,9.5,1,84,3.9,23.4,10,0.5,0.66,0.8944848,1.126061494
1,13,9,11,10,2,77,2.8,24.4,10,0,1.41,1.5542792,0.442454763
1,13,9,11,10.5,1,77,2.8,24.4,10,0,1.41,1.4070528,1.078806436
1,13,9,11,11,2,71,2.2,25.6,10,0,1.32,0.9797056,0.54450012
1,13,9,11,11.5,1,71,2.2,25.6,10,0,1.32,0.5325924,1.658048045
1,13,9,11,12,2,66,2.6,26.8,10,0,1.96,0.133926,0.88730928
1,13,9,11,12.5,1,66,2.6,26.8,10,0,1.96,0.1256232,0.296443657
1,13,9,11,13,2,54,2.7,27.3,10,0,0.67,0.2917632,1.94888384
1,13,9,11,13.5,1,54,2.7,27.3,10,0,0.67,0.7445504,0.271483805
1,13,9,11,14,2,70,2.9,25.7,10,0,0.44,0.7659718,0.49728352
1,13,9,11,14.5,1,70,2.9,25.7,10,0,0.44,0.491568,0.779340639
1,13,9,11,15,2,68,2.1,26.6,10,0,0.91,0.236964,0.7913598
1,13,9,11,15.5,1,68,2.1,26.6,10,0,0.91,0.045628,0.203690029
1,13,9,11,16,2,62,4,27.3,10,0,0.69,0.0461916,0.52463904
1,13,9,11,16.5,1,62,4,27.3,10,0,0.69,0.0459392,0.018150246
1,13,9,11,17,2,67,2.8,26.8,10,0,0.12,0.0459984,0.15721152
1,13,9,11,17.5,1,67,2.8,26.8,10,0,0.12,0,0
1,13,9,11,18,2,73,2.3,26.3,10,0,0.03,0,0
1,13,9,11,18.5,1,73,2.3,26.3,10,0,0.03,0,0
1,13,9,11,19,2,72,2,26.1,10,0,0,0,0
1,13,9,11,19.5,1,72,2,26.1,10,0,0,0,0
1,13,9,11,20,2,74,2.1,25.7,10,0,0,0,0
1,13,9,11,20.5,1,74,2.1,25.7,10,0,0,0,0
1,13,9,11,21,2,77,2,25.2,10,0,0,0,0
1,13,9,11,21.5,1,77,2,25.2,10,0,0,0,0
1,13,9,11,22,2,76,2.3,25.2,10,0,0,0,0
1,13,9,11,22.5,1,76,2.3,25.2,10,0,0,0,0
1,13,9,11,23,2,76,1.2,25.2,10,0,0,0,0
1,13,9,11,23.5,1,76,1.2,25.2,10,0,0,0,0
1,13,9,11,24,2,78,2.5,24.5,10,0,0,0,0
1,13,9,12,0.5,1,78,2.5,24.5,10,0,0,0,0
1,13,9,12,1,2,75,2.3,24.6,10,0,0,0,0
1,13,9,12,1.5,1,75,2.3,24.6,10,0,0,0,0
1,13,9,12,2,2,71,2.8,24.6,10,0,0,0,0
1,13,9,12,2.5,1,71,2.8,24.6,10,0,0,0,0
1,13,9,12,3,2,74,2.9,24.4,9,0,0,0,0
1,13,9,12,3.5,1,74,2.9,24.4,9,0,0,0,0
1,13,9,12,4,2,77,1.4,23.9,9,0,0,0,0
1,13,9,12,4.5,1,77,1.4,23.9,9,0,0,0,0
1,13,9,12,5,2,79,0.8,23.4,9,0,0,0,0
1,13,9,12,5.5,1,79,0.8,23.4,9,0,0,0,0
1,13,9,12,6,2,79,0.7,23.6,0,0,0.06,0,0
1,13,9,12,6.5,1,79,0.7,23.6,0,0,0.06,0,0
1,13,9,12,7,2,73,1.5,25.1,0,0,0.6,0.4502616,0.331819239
1,13,9,12,7.5,1,73,1.5,25.1,0,0,0.6,1.022867,0.488256486
1,13,9,12,8,2,69,1.9,26.2,0,0,1.28,1.406551,1.139035879
