ID,generation,forecast_generation
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1.0655736,1.1487740472
3,1.364751,1.3220318994
3,1.659552,1.606004544
3,1.980984,2.1438544608
3,2.197966,2.433465428
3,2.3805092,2.126403096
3,2.5642518,2.33085714
3,2.339336,2.605117502
3,2.124003,2.6788446
3,2.463584,2.5540373632
3,2.91291,2.668179
3,2.1777498,2.8599016518
3,2.2065686,2.55864398
3,0.9802854,2.1035569818
3,1.374954,2.1999264
3,1.236096,1.5375849648
3,1.951092,1.80604112
3,1.5953504,1.6519037008
3,1.2579432,1.17329526
3,0.9371232,0.949297792
3,0.5956356,0.59051782
3,0.3116,0.22639298
3,0.0873744,0.1219415296
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1.1077872,1.042631148
3,1.4796774,1.2479346992
3,1.78416,1.776925184
3,2.0324672,2.1406692176
3,2.2377236,2.130071958
3,2.3401188,2.2916679908
3,2.6159346,1.9359516
3,2.7075364,2.594620142
3,2.7201174,2.27881164
3,2.8707392,2.8599643392
3,2.8501152,2.58700518
3,2.6998972,2.6656940068
3,2.6771502,2.40914824
3,2.5777752,2.399545608
3,2.4122,2.18400588
3,2.176044,2.6380117032
3,1.9294132,1.9156176
3,1.6174608,1.67541556
3,1.2898074,1.27706172
3,0.9801748,0.9305623364
3,0.5956356,0.58755814
3,0.2922808,0.2698135052
3,0.0873744,0.1029532288
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1.08732,1.271512008
3,1.3743282,1.4001642932
3,1.710528,1.63365808
3,2.0324672,2.0697902816
3,2.309748,2.2795300388
3,2.504,2.412273472
3,2.6559336,2.42767264
3,2.7911884,2.680990832
3,2.831829,2.7050898
3,2.9090944,2.8348800384
3,2.9231202,2.77798626
3,2.7911884,2.1820317476
3,2.7709682,2.73470478
3,2.0114412,0.6708932022
3,1.5751666,2.23393842
3,1.5013416,1.4715748632
3,0.118248,1.96074892
3,0.201576,0.375578083
3,0.2923194,1.37611782
3,0.6798148,0.7493271148
3,0.3304976,0.6166
3,0.2922808,0.2451304228
3,0.0874,0.0696812232
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0.7329816,1.1088080016
3,1.268979,1.1167142896
3,1.742624,1.837229792
3,2.0839504,2.2600520432
3,2.2998136,2.3148319292
3,1.299576,1.754592864
3,1.7839554,2.33834154
3,0.6285924,1.3291882272
3,1.0444616,2.67341998
3,2.9533504,1.2551237632
3,2.9331302,2.90617236
3,2.8926898,2.7474571214
3,2.3395638,1.9014222
3,1.615875,2.1381671664
3,2.2385216,1.79154094
3,0.8292144,2.2258509432
3,1.9097052,0.72466316
3,1.6798,1.660700674
3,1.1512674,0.3006318
3,0.45054,0.9065505568
3,0.311383,0.43464134
3,0.1835324,0.1485285024
3,0.072979,0.0598093932
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1.1077872,1.2951695328
3,1.385139,1.315337835
3,1.742624,1.709444288
3,2.0749968,2.0628691488
3,2.073806,2.2925714224
3,2.073312,1.886215624
3,2.6692666,2.51087056
3,2.8216188,2.7964215468
3,2.8722694,2.87255634
3,2.90871,3.0091615344
3,2.931216,2.9089536
3,2.5441482,3.0218648306
3,2.4519078,2.68137042
3,2.5879854,2.142986352
3,2.4146122,2.27928778
3,2.1966456,2.5592620872
3,1.9708,1.95562484
3,1.6596424,1.6678297452
3,1.2787242,1.3466088
3,0.7649168,0.8540846732
3,0.2922684,0.59150438
3,0.2187432,0.191129208
3,0.072979,0.0849796318
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0.8723108,1.0119459236
3,1.3752916,0.8943866208
3,1.064832,1.798833536
3,1.469361,1.3703885946
3,1.53384,1.71484005
3,2.443904,1.594750024
3,2.6266788,2.59340208
3,2.7893668,2.8280361424
3,2.8905884,1.60304368
3,2.9301426,2.996200935
3,2.918848,2.9890364
3,2.868866,3.0503548768
3,2.6878302,2.57913738
3,2.60639,2.578052898
3,2.3402024,2.10911352
3,2.1348408,2.509493772
3,1.3854724,1.95444236
3,1.6814798,1.1688249976
3,1.344343,1.2757157
3,1.0022012,1.0042866996
3,0.5961956,0.58809544
3,0.2922808,0.3267228828
3,0.072979,0.0212559422
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1.1084,0.841907388
3,1.1295452,1.4167383588
3,1.365024,1.443823456
3,2.032095,1.5427269242
3,2.10441,2.15017341
3,1.9406,2.23935224
3,1.991148,2.11879968
3,2.3819312,2.1436753976
3,2.6261872,2.8237454
3,2.7280638,2.7165238758
3,2.708592,2.3489924
3,2.726999,2.9436488246
3,2.6653614,2.36877324
3,2.515032,2.510980004
3,2.32066,1.54678096
3,2.1348408,2.1331823712
3,1.9097052,1.85235492
3,1.5648548,1.5726686184
3,1.2796196,1.19926822
3,0.9368848,0.8731101516
3,0.532563,0.57886728
3,0.2548888,0.1942866508
3,0.065987,0.0595191378
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.166284,0.07544913
4,0.149546,0.0647963312
4,0.16694,0.4339705464
4,0.8503536,1.215026074
4,2.053445,2.050604212
4,1.772832,2.26665836
4,0.3119922,0.19786172
4,1.2166058,1.8591037034
4,2.2983616,2.04875776
4,0.2198392,0.6929509832
4,0.199667,1.6833464
4,0.1670214,0.2853487364
4,0.1830016,1.41511706
4,0.1346422,0.4271207798
4,0.1016184,1.70692856
4,0.1404992,0.0712476288
4,0.0587736,0.66588312
4,0.1258592,0.1139944192
4,0.2368652,0.6343766
4,0.2009952,0.1406942472
4,0.058968,0.12687948
4,0.0872784,0.0254185344
4,0.0729456,0.0425312928
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.292338,0.305809686
4,0.2548784,0.1478320728
4,0.292145,0.4219926014
4,0.3313878,0.6133925652
4,0.594478,0.572284911
4,1.575016,1.190817264
4,1.9919502,0.80904644
4,2.8377836,2.4291687698
4,2.3809728,0.73966528
4,2.9737708,2.4825222828
4,2.2178396,1.33838326
4,2.6049478,1.903076994
4,2.8079308,1.29302068
4,1.6157064,2.0830742064
4,0.8520312,1.75408992
4,1.6908352,1.293161904
4,0.3896472,1.75036488
4,0.72284,1.1003308592
4,1.05534,1.05276028
4,0.7226256,0.5177891584
4,0.3700242,0.32697756
4,0.1499328,0.1606923936
4,0.117568,0.0966927328
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.754536,0.62215695
4,0.9154816,1.1984187308
4,1.6176486,1.1097620298
4,1.3213828,2.0054818502
4,1.075506,1.452897425
4,1.342144,1.16577476
4,1.586627,1.9319517
4,1.8870394,1.6733791472
4,1.0562432,2.54855552
4,0.4713072,0.4974738132
4,1.2993714,1.92663296
4,1.4914718,1.392973127
4,0.872117,1.21009808
4,1.428856,1.253312797
4,0.8285808,1.73246344
4,0.1501888,0.8331990144
4,0.2089728,1.46672784
4,0.2738288,0.3045571536
4,0.3306732,0.93526576
4,0.255232,0.3278080168
4,0.218673,0.08127756
4,0.1335168,0.1448662752
4,0.117568,0.0586453232
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.292338,0.162906468
4,0.3498076,0.2975042116
4,0.5325386,0.4136155522
4,0.3313878,0.6333279382
4,0.43111,0.286685881
4,0.35056,0.280891208
4,0.3493246,0.64825046
4,0.4508088,0.3494461752
4,0.7435008,0.81549056
4,0.9154236,0.8417999772
4,0.399334,0.23130654
4,0.1670214,0.3146653874
4,0.200158,0.51068884
4,0.7226714,0.2518825826
4,1.3861792,0.44764208
4,1.7731968,1.5172726624
4,1.066632,0.23857728
4,0.9371408,0.4308347504
4,0.2368652,0.31437406
4,0.1666984,0.2183836776
4,0.1336608,0.15400476
4,0.117648,0.0490644144
4,0.0591848,0.0406615608
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.18327,0.07719243
4,0.39012,0.2119170852
4,0.658623,0.223274856
4,1.1504784,1.1267581198
4,0.469683,0.621209089
4,0.533352,0.294340192
4,1.0239744,0.76851412
4,2.1875786,2.059863889
4,2.0534784,1.58406976
4,1.8036564,2.7753770408
4,1.8461518,1.36480074
4,2.563925,1.652852565
4,2.5048344,0.93816914
4,1.3107006,1.9715437522
4,1.7118792,1.02191632
4,1.4074144,2.2808446336
4,1.2690744,1.46520408
4,0.1258592,0.1091216272
4,0.1336764,0.8571706
4,0.149492,0.0277921364
4,0.2368124,0.30135908
4,0.1023264,0.0752145552
4,0.117568,0.0271638192
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.532824,0.29816241
4,0.9156784,0.5443682932
4,0.968583,1.351771575
4,0.7878276,0.7716041872
4,1.2153544,1.076564476
4,1.173149,1.040656044
4,1.107336,1.91182848
4,1.1934874,1.152076566
4,1.8050032,1.35199428
4,2.0030556,2.9734469128
4,1.720208,1.44466754
4,0.65766,1.23850764
4,1.658452,1.3639338
4,2.7505478,2.1265306634
4,1.9285308,1.39487544
4,1.5963616,1.8833990432
4,1.1400928,0.38094752
4,1.554483,1.12005726
4,0.6586734,0.32063724
4,0.5327184,0.2231669126
4,0.2735348,0.2504656
4,0.0872784,0.0783297648
4,0.1023376,0.0391393224
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.471138,0.51426456
4,0.5018622,0.5650955794
4,0.553014,0.540954414
4,1.3213828,0.6586134526
4,1.8673876,0.7771925252
4,2.198185,2.177569081
4,1.8052152,0.94793112
4,1.0865648,1.931614565
4,0.4717622,1.07069508
4,1.450176,1.3478721256
4,2.8782766,1.41057056
4,2.4329322,1.986812469
4,2.2703636,2.8565406
4,1.4911452,1.7738229204
4,2.5255188,2.37575268
4,2.2382976,2.341988432
4,1.9904032,1.56799776
4,1.4696616,1.5386805632
4,0.8292732,0.50886192
4,0.6482938,0.6042664612
4,0.1923208,0.21862416
4,0.1023264,0.0882261504
4,0.1023376,0.04261172
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.8080276,0.8049159084
4,1.0867392,1.186250047
4,1.511895,1.385701086
4,1.7944962,1.8346629024
4,2.1557016,1.9909567626
4,2.28047,2.284711204
4,2.5777752,2.37639456
4,2.687514,2.8483804966
4,1.9720246,2.73182546
4,2.3504936,2.3232031004
4,2.9304972,2.77567848
4,2.9026998,2.7410765472
4,2.8193684,2.69241104
4,2.6271216,2.6768395944
4,2.5644528,2.5138386
4,2.4224,2.1864897312
4,2.1173152,2.04476384
4,1.5767752,1.4675650088
4,0.8936718,1.03580064
4,0.5327184,0.592679836
4,0.3305936,0.35878864
4,0.2186064,0.2048385744
4,0.1023376,0.1076055816
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.850785,0.8448757528
4,1.0225914,0.8303215764
4,1.258026,1.244551539
4,1.5652342,1.4040880244
4,2.1778796,1.7987267298
4,2.353351,2.007946782
4,2.3501286,2.08538364
4,2.3089502,2.5204951192
4,1.7844918,1.26848358
4,2.0332676,1.4805481236
4,1.8461518,2.05902754
4,1.4073408,1.9376958528
4,1.1409006,2.81393554
4,0.958392,1.1971274472
4,0.9162468,2.34875844
4,0.8502624,1.009026496
4,0.3792438,1.22489094
4,0.263624,0.4131056112
4,0.1660806,0.75097806
4,0.141599,0.1300996304
4,0.094584,0.25798912
4,0.0801648,0.0531785376
4,0.117568,0.0285599392
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.389758,0.218985277
4,0.3597308,0.419746727
4,0.512589,0.504059325
4,1.000416,0.6114021542
4,0.742963,1.0755132388
4,1.0238976,0.872885376
4,1.0445016,0.63833526
4,0.616063,0.802431994
4,1.0881728,0.87550826
4,0.5528796,1.1843315484
4,0.512785,1.435798
4,0.3688,0.4398987392
4,0.451008,0.789264
4,0.3495312,0.6143518224
4,0.274455,1.0462635
4,0.5959104,0.4427396256
4,0.3304522,0.43646304
4,0.2364112,0.3101459824
4,0.1666584,0.2019942
4,0.1178716,0.1682785478
4,0.1175544,0.1333184
4,0.1023264,0.0502789248
4,0.0873744,0.0312131016
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.192326,0.177739009
4,0.201095,0.186068312
4,0.236082,0.179894484
4,0.1834096,0.3034553516
4,0.1828512,0.2001197544
4,0.1824768,0.245494656
4,0.1835634,0.38625876
4,0.272544,0.171032716
4,0.2000544,0.3238976
4,0.2024204,0.3276702884
4,0.1846026,0.263718
4,0.5340224,0.2629160448
4,0.5130216,0.21930264
4,0.3692628,0.704220804
4,0.43092,0.229311
4,0.351248,0.73980096
4,0.8715954,0.17254484
4,0.9371408,0.72105416
4,0.574866,0.15758712
4,0.7661654,0.6028688408
4,0.4504,0.05391288
4,0.1499328,0.0861711408
4,0.094856,0.0540382608
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.851851,0.847709183
4,1.033737,1.090770803
4,1.193346,0.911561112
4,1.5548132,1.5132875992
4,1.9090536,2.0084223432
4,2.2074624,1.9461835008
4,2.339787,1.67327088
4,2.563617,2.533086394
4,2.3839816,1.69855712
4,2.5559352,3.0101454292
4,2.9331302,2.7236209
4,2.5638976,2.890344608
4,1.5531588,2.2719528
4,1.564434,2.0232979956
4,1.8468,2.157165
4,1.7538176,1.9843961664
4,1.2264434,1.96519258
4,0.9371408,1.148669296
4,0.638154,0.96155568
4,0.4602012,0.5033325664
4,0.3504112,0.415494
4,0.2186064,0.2378946528
4,0.1337336,0.1137992776
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.1494186,0.1809596118
4,0.183703,0.148765733
4,0.166551,0.264586476
4,0.291788,0.22738622
4,0.4005312,0.3221381016
4,0.1571328,0.4332328704
4,0.1835634,0.48708936
4,0.332163,0.2475608
4,0.2180304,0.25540704
4,0.3293108,0.3516918496
4,0.5969012,0.43018052
4,0.4307584,0.562847808
4,0.1747656,0.57306204
4,0.2931552,0.426174372
4,0.18468,0.1977615
4,0.1186976,0.3525851648
4,0.2927496,0.18385562
4,0.102048,0.3180734112
4,0.0875484,0.1355418
4,0.1025542,0.1571285468
4,0.0729648,0.0342304
4,0.1023048,0.0390017376
4,0.1336216,0.0466504164
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.787014,0.8885057286
4,1.088087,0.86371933
4,1.553937,1.620950331
4,1.7963946,1.7355684276
4,2.1789768,2.1702064728
4,2.4735744,2.504215296
4,2.5879854,2.58384876
4,2.768025,2.856303705
4,2.5644528,2.57924772
4,3.0242212,2.5463005932
4,2.7669164,2.94275232
4,2.2393536,2.7733789504
4,2.7877932,2.77257168
4,2.1141,2.7474787224
4,2.567565,2.484972
4,2.3715296,2.3406464224
4,2.1157812,2.21358618
4,1.7025008,1.6067525632
4,1.0558548,1.02389436
4,0.7652784,0.8740435926
4,0.3900464,0.42076368
4,0.1750986,0.172230568
4,0.1024632,0.0984888562
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.2007456,0.1021624014
4,0.255516,0.241804104
4,0.389697,0.301971516
4,0.7973798,0.443077998
4,0.6387264,0.8240745994
4,0.4105728,0.2767539456
4,0.2746598,0.31572544
4,0.272544,0.338073798
4,0.1661184,0.61619544
4,0.3499386,0.2247520066
4,0.3499076,1.03766716
4,0.4101056,0.5635264
4,0.6793308,0.86057964
4,0.5524848,1.5262477164
4,0.5943924,0.19389132
4,0.9156672,0.7215917792
4,0.8516352,0.26657956
4,0.2547968,0.704762784
4,0.133607,0.1365115
4,0.073253,0.0593943942
4,0.0729648,0.04877832
4,0.1335646,0.040240981
4,0.1255324,0.0526388212
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.2372448,0.2137837986
4,0.330738,0.214936716
4,0.8085,0.623151375
4,1.3744064,1.0753478922
4,1.2796706,1.440738325
4,1.2139776,1.9446045696
4,1.533295,1.01384132
4,1.129922,1.802952374
4,1.3964328,1.62562428
4,0.9804586,2.3765150002
4,1.9083196,1.95124944
4,2.094784,1.9268059264
4,1.9703412,2.20599288
4,1.5531588,1.881013428
4,1.5132348,1.37774448
4,0.8938656,1.5259254752
4,0.55445,1.55201644
4,0.2014272,0.461268288
4,0.2544342,0.72519556
4,0.2094174,0.3805691564
4,0.1661976,0.34054744
4,0.1335646,0.0730172092
4,0.059171,0.0764258628
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.2646192,0.2452643586
4,0.236412,0.175250544
4,0.302379,0.207543567
4,1.0868268,0.4778657926
4,1.763151,1.4808428024
4,2.2784256,2.2642405632
4,2.586602,0.88451122
4,2.7072996,2.7093397634
4,2.5981956,0.69613992
4,2.8089666,2.6634362788
4,2.27881,1.87715136
4,2.8707392,2.1816850816
4,2.6158464,2.78159184
4,2.6468532,2.7440707932
4,2.5852176,2.21508504
4,2.2576768,1.5141308096
4,1.3949962,2.16435102
4,1.20512,0.3232768832
4,0.110371,0.85961582
4,0.0870418,0.0527568106
4,0.0729648,0.40999912
4,0.1176068,0.0337271382
4,0.1336216,0.0304270764
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.2919936,0.48213162
4,0.93729,0.95035833
4,1.5557542,1.55528794
4,1.6489142,1.5008051038
4,2.1778796,1.3958700132
4,2.3417856,2.3572530432
4,2.319942,1.89621926
4,2.3003742,2.4282539672
4,2.3411256,2.58677892
4,2.9413758,2.7537551162
4,2.043578,2.39113328
4,2.3721216,1.83640272
4,2.2381272,2.69843724
4,1.7645688,2.009480238
4,2.0738844,2.44868904
4,2.1777376,1.7879443712
4,2.0337226,2.0891676
4,1.6165824,1.628814368
4,1.0444582,0.76934396
4,0.5955038,0.679606862
4,0.4504,0.39977504
4,0.2008934,0.207782579
4,0.1498,0.1244304712
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.4710678,0.5568534666
4,0.460884,0.52137801
4,0.6066848,0.5879369208
4,0.6274464,0.7507919048
4,0.787319,0.9465858714
4,0.5524992,0.7841230848
4,1.1306384,1.013308
4,0.83046,1.391186592
4,0.3901876,1.17221148
4,0.2459028,0.5609988648
4,0.1587816,0.75244836
4,0.1829248,0.155899136
4,0.2734236,0.88594884
4,0.4312764,0.5399890596
4,0.4516344,1.06134084
4,0.702496,0.5545624544
4,1.2574926,0.86959938
4,0.5113152,1.1696533184
4,0.110371,0.23328944
4,0.0870418,0.1224195518
4,0.0873776,0.06256056
4,0.1099558,0.0726552076
4,0.117593,0.0472770298
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.5429256,0.6790584912
4,0.969528,0.82359732
4,1.384824,1.5636443448
4,1.2679646,1.5960219624
4,1.3439868,1.4315899
4,2.3417856,1.8871193088
4,2.359941,2.57166904
4,1.0879026,0.6264049052
4,1.2997094,1.5607504
4,1.213751,1.4164600274
4,2.6051944,2.09415288
4,2.6878144,2.4650060928
4,2.6863164,1.33582932
4,1.9506096,2.6087796684
4,2.0738844,2.3840586
4,1.8991616,1.1574275648
4,1.9716242,0.58572098
4,1.1947904,1.312814688
4,0.7330958,0.35423282
4,0.6696186,0.8636459756
4,0.3697784,0.3522128
4,0.1663546,0.1976544038
4,0.1024632,0.0881911548
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.7436712,0.9256413834
4,1.195194,0.928487832
4,1.3007454,1.2410149734
4,1.8057758,1.8595027654
4,1.4814904,2.1216339742
4,1.8044928,1.7616335616
4,2.1759456,2.13354666
4,2.0733818,2.479324489
4,2.7505478,2.01633564
4,2.758525,3.121294682
4,2.9433404,2.53256652
4,2.9533504,2.4571698304
4,1.7843004,1.80375012
4,2.0430208,1.952302208
4,2.2088556,2.41364844
4,2.3909088,2.080793152
4,1.9494462,1.9982378
4,1.6165824,1.3630544192
4,1.0549144,0.83219734
4,0.7118468,0.7358418974
4,0.3900464,0.4082876
4,0.183624,0.190159047
4,0.0729526,0.1065323672
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.4915986,0.7401034032
4,1.0225914,0.4986900284
4,1.5546298,1.1865683098
4,1.8692674,1.2749356042
4,2.1557016,1.6915581982
4,2.331648,2.2320105984
4,2.1146138,1.61009308
4,2.7072996,2.6204251794
4,2.58408,1.942134
4,2.5346904,2.8029829652
4,2.8889242,1.58875674
4,2.829687,2.951089803
4,2.7285984,2.54847708
4,2.6464,1.8663180256
4,2.4632244,2.3710806
4,2.289168,2.1362370432
4,2.062554,1.98559634
4,1.669952,1.588167392
4,1.1188134,1.15529392
4,0.7015052,0.6907637248
4,0.3211352,0.37513816
4,0.1023048,0.1034461106
4,0.1024632,0.0583027592
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0.7231404,0.9738237492
4,0.861593,0.6216601032
4,0.65944,0.9589428106
4,0.9162688,0.8405207832
4,1.8252494,1.6443678498
4,2.268288,2.1028854528
4,2.4319392,1.45969684
4,2.657472,2.5071532036
4,2.74704,1.911579
4,2.6261158,2.9487402736
